strategy,side,open_ts,close_ts,entry,exit,qty,pnl,fee,pnl_pct,holding_hrs,reason
grid,long,2025-02-13 04:00,2025-02-13 12:00,2902.598,2946.5,0.944868,16.7,24.79,0.609,8,grid TP hit (2946.14)
grid,long,2025-02-13 13:00,2025-02-13 14:00,2891.566,2942.9,0.948203,23.89,24.79,0.871,1,grid TP hit (2934.94)
grid,long,2025-02-13 15:00,2025-02-13 17:00,2903.583,2948.5,0.944258,17.63,24.79,0.643,2,grid TP hit (2947.14)
grid,long,2025-02-13 18:00,2025-02-13 19:00,2907.6215,2955.5,0.94271,20.35,24.79,0.742,1,grid TP hit (2951.24)
grid,long,2025-02-13 20:00,2025-02-13 21:00,2912.842,2957.2,0.940878,16.95,24.79,0.618,1,grid TP hit (2956.53)
grid,long,2025-02-13 23:00,2025-02-14 01:00,2913.7285,2959.1,0.940333,17.88,24.79,0.653,2,grid TP hit (2957.43)
grid,long,2025-02-14 02:00,2025-02-14 04:00,2911.463,2956.3,0.940838,17.4,24.78,0.635,2,grid TP hit (2955.13)
grid,long,2025-02-14 05:00,2025-02-14 06:00,2914.418,2960.7,0.93964,18.7,24.79,0.683,1,grid TP hit (2958.13)
grid,long,2025-02-14 07:00,2025-02-14 08:00,2912.1525,2959.5,0.940172,19.73,24.79,0.721,1,grid TP hit (2955.83)
grid,long,2025-02-14 09:00,2025-02-14 10:00,2914.9105,2960.6,0.939119,18.12,24.78,0.662,1,grid TP hit (2958.63)
grid,long,2025-02-14 11:00,2025-02-14 12:00,2910.084,2954.1,0.940458,16.61,24.78,0.607,1,grid TP hit (2953.74)
ema,long,2025-02-12 17:00,2025-02-14 17:00,2930.8,2901.7,9.369132,-307.82,35.18,-1.121,46,SL hit (2915.61)
grid,long,2025-02-14 13:00,2025-02-18 14:00,2896.1955,2944.9,0.944696,21.23,24.79,0.776,24,grid TP hit (2939.64)
grid,long,2025-02-18 15:00,2025-02-19 19:00,2900.628,2947.3,1.879186,61.75,25.96,1.133,27,grid TP hit (2944.14)
grid,long,2025-02-19 20:00,2025-02-19 23:00,2906.8335,2951.0,1.031947,20.68,24.9,0.689,2,grid TP hit (2950.44)
grid,long,2025-02-20 00:00,2025-02-20 02:00,2913.039,2958.6,1.029615,22.01,24.9,0.734,2,grid TP hit (2956.73)
grid,long,2025-02-20 03:00,2025-02-20 05:00,2915.3045,2963.5,1.028727,24.68,24.9,0.823,2,grid TP hit (2959.03)
ema,long,2025-02-18 17:00,2025-02-21 08:00,2950.3,2937.1,8.309665,-143.68,34.0,-0.586,60,SL hit (2937.81)
grid,long,2025-02-20 06:00,2025-02-24 13:00,2920.328,2970.2,1.026961,26.32,24.9,0.878,53,grid TP hit (2964.13)
grid,long,2025-02-24 14:00,2025-02-24 16:00,2909.099,2958.8,1.868781,66.92,25.96,1.231,2,grid TP hit (2952.74)
grid,long,2025-02-24 17:00,2025-02-24 18:00,2914.1225,2962.7,1.866985,64.74,25.96,1.19,1,grid TP hit (2957.83)
grid,long,2025-02-24 19:00,2025-02-24 20:00,2919.8355,2964.8,1.86468,57.89,25.96,1.063,1,grid TP hit (2963.63)
ema,long,2025-03-11 15:00,2025-03-13 02:00,2922.8,2952.5,8.383215,214.84,34.14,0.877,33,TP hit (2947.69)
grid,long,2025-02-24 21:00,2025-03-17 02:00,2924.3665,2995.6,1.862903,106.72,25.98,1.959,327,grid TP hit (2968.23)
grid,long,2025-03-17 03:00,2025-03-17 06:00,2950.863,2997.5,1.855142,60.55,25.97,1.106,3,grid TP hit (2995.13)
grid,long,2025-03-17 07:00,2025-03-17 08:00,2948.9915,2995.8,1.857512,60.98,25.97,1.113,1,grid TP hit (2993.23)
grid,long,2025-03-17 09:00,2025-03-17 10:00,2958.0535,3007.0,1.853025,64.73,25.97,1.181,1,grid TP hit (3002.42)
grid,long,2025-03-17 11:00,2025-03-17 14:00,2960.319,3006.0,1.852935,58.67,25.97,1.07,3,grid TP hit (3004.72)
grid,long,2025-03-17 15:00,2025-03-17 17:00,2959.8265,3006.3,1.854368,60.2,25.97,1.097,2,grid TP hit (3004.22)
grid,long,2025-03-17 18:00,2025-03-17 19:00,2962.683,3008.3,1.853755,58.59,25.98,1.067,1,grid TP hit (3007.12)
grid,long,2025-03-17 20:00,2025-03-18 00:00,2964.9485,3010.1,1.853459,57.71,25.98,1.05,3,grid TP hit (3009.42)
grid,long,2025-03-18 01:00,2025-03-18 02:00,2969.972,3020.3,1.851412,67.2,25.98,1.222,1,grid TP hit (3014.52)
grid,long,2025-03-20 12:00,2025-03-20 14:00,3003.1665,3048.5,1.83234,57.09,25.98,1.037,2,grid TP hit (3048.21)
grid,long,2025-03-20 15:00,2025-03-20 17:00,3002.3785,3048.5,1.833876,58.6,25.98,1.064,2,grid TP hit (3047.41)
grid,long,2025-03-20 18:00,2025-03-20 19:00,3004.841,3052.6,1.833478,61.58,25.98,1.118,1,grid TP hit (3049.91)
grid,long,2025-03-20 20:00,2025-03-20 22:00,3007.008,3053.3,1.833361,58.89,25.98,1.068,1,grid TP hit (3052.11)
grid,long,2025-03-20 23:00,2025-03-31 19:00,3008.0915,3157.2,1.833813,247.37,26.07,4.484,158,grid TP hit (3053.21)
grid,long,2025-03-31 20:00,2025-04-01 00:00,3110.039,3161.7,1.780838,66.0,26.0,1.192,3,grid TP hit (3156.69)
grid,long,2025-04-01 01:00,2025-04-01 02:00,3118.51,3173.3,1.777302,71.38,26.0,1.288,1,grid TP hit (3165.29)
grid,long,2025-04-01 05:00,2025-04-01 06:00,3113.6835,3160.5,1.781534,57.41,26.0,1.035,1,grid TP hit (3160.39)
grid,long,2025-04-01 07:00,2025-04-01 08:00,3108.7585,3157.8,1.785385,61.56,26.0,1.109,1,grid TP hit (3155.39)
grid,long,2025-04-01 09:00,2025-04-01 10:00,3112.3045,3161.4,1.784513,61.61,26.0,1.109,1,grid TP hit (3158.99)
grid,long,2025-04-01 11:00,2025-04-01 12:00,3112.1075,3164.9,1.785789,68.27,26.01,1.228,1,grid TP hit (3158.79)
ema,short,2025-04-03 11:00,2025-04-07 00:00,3113.4,2994.5,8.034826,921.49,33.85,3.684,35,TP hit (3012.49)
grid,long,2025-04-01 13:00,2025-04-08 12:00,3118.0175,3017.0,1.783778,-206.09,25.89,-3.705,114,grid SL hit (3024.48)
grid,long,2025-04-08 13:00,2025-04-09 18:00,2979.231,3083.7,1.888969,171.26,26.08,3.043,28,grid TP hit (3023.92)
grid,long,2025-04-09 19:00,2025-04-10 00:00,3063.941,3112.1,1.014344,23.9,24.94,0.769,4,grid TP hit (3109.90)
grid,long,2025-04-10 01:00,2025-04-10 02:00,3063.153,3135.4,1.014582,48.35,24.96,1.556,1,grid TP hit (3109.10)
grid,long,2025-04-10 03:00,2025-04-10 04:00,3094.279,3141.5,1.005143,22.52,24.95,0.724,1,grid TP hit (3140.69)
grid,long,2025-04-10 05:00,2025-04-10 11:00,3092.309,3142.2,1.005716,25.23,24.95,0.811,6,grid TP hit (3138.69)
grid,long,2025-04-10 12:00,2025-04-10 14:00,3092.703,3173.0,1.005607,55.79,24.96,1.794,2,grid TP hit (3139.09)
grid,long,2025-04-10 15:00,2025-04-10 16:00,3127.4735,3175.6,0.995424,22.96,24.95,0.738,1,grid TP hit (3174.39)
grid,long,2025-04-10 17:00,2025-04-10 18:00,3132.0045,3190.9,0.993931,33.59,24.95,1.079,1,grid TP hit (3178.98)
grid,long,2025-04-10 19:00,2025-04-10 20:00,3140.771,3194.2,0.991443,28.02,24.95,0.9,1,grid TP hit (3187.88)
grid,long,2025-04-10 22:00,2025-04-10 23:00,3160.471,3209.1,0.985371,22.97,24.95,0.738,1,grid TP hit (3207.88)
grid,long,2025-04-11 00:00,2025-04-11 01:00,3177.3145,3226.3,0.980095,23.06,24.95,0.741,1,grid TP hit (3224.97)
grid,long,2025-04-11 02:00,2025-04-11 03:00,3187.657,3237.0,0.976866,23.25,24.95,0.747,1,grid TP hit (3235.47)
grid,long,2025-04-11 04:00,2025-04-11 07:00,3178.398,3231.4,0.979669,26.98,24.95,0.866,3,grid TP hit (3226.07)
grid,long,2025-04-11 08:00,2025-04-11 09:00,3185.49,3246.4,0.977562,34.59,24.95,1.111,1,grid TP hit (3233.27)
grid,long,2025-04-11 10:00,2025-04-11 11:00,3181.0575,3230.8,0.979238,23.76,24.95,0.763,1,grid TP hit (3228.77)
grid,long,2025-04-11 12:00,2025-04-11 15:00,3202.3335,3258.3,0.972706,29.49,24.95,0.947,3,grid TP hit (3250.37)
grid,long,2025-04-11 16:00,2025-04-11 17:00,3192.2865,3251.9,0.97592,33.23,24.95,1.067,1,grid TP hit (3240.17)
grid,long,2025-04-11 18:00,2025-04-11 20:00,3204.008,3254.9,0.972618,24.55,24.95,0.788,2,grid TP hit (3252.07)
grid,long,2025-04-13 22:00,2025-04-13 23:00,3189.627,3240.7,0.977001,24.95,24.95,0.801,1,grid TP hit (3237.47)
grid,long,2025-04-14 00:00,2025-04-14 01:00,3189.43,3256.2,0.977072,40.28,24.96,1.293,1,grid TP hit (3237.27)
grid,long,2025-04-14 02:00,2025-04-14 03:00,3199.28,3247.6,0.974553,22.14,24.95,0.71,1,grid TP hit (3247.27)
grid,long,2025-04-14 04:00,2025-04-14 05:00,3193.764,3249.9,0.976159,29.85,24.95,0.957,1,grid TP hit (3241.67)
ema,long,2025-04-09 11:00,2025-04-14 13:00,3084.5,3221.3,8.206135,1087.74,34.86,4.297,71,TP hit (3156.83)
grid,long,2025-04-14 06:00,2025-04-17 17:00,3197.8025,3332.5,0.97509,106.36,24.98,3.411,80,grid TP hit (3245.77)
grid,long,2025-04-17 18:00,2025-04-17 19:00,3279.656,3334.5,1.758195,70.33,26.1,1.22,1,grid TP hit (3328.85)
grid,long,2025-04-17 20:00,2025-04-20 22:00,3291.1805,3360.2,1.753401,94.91,26.11,1.645,1,grid TP hit (3340.55)
grid,long,2025-04-20 23:00,2025-04-21 00:00,3311.373,3382.5,1.744806,97.99,26.11,1.696,1,grid TP hit (3361.04)
grid,long,2025-04-21 01:00,2025-04-21 02:00,3339.347,3396.6,1.732361,73.08,26.11,1.263,1,grid TP hit (3389.44)
ema,short,2025-04-23 01:00,2025-04-23 13:00,3388.8,3288.0,8.542423,825.51,35.57,2.852,12,TP hit (3307.32)
grid,long,2025-04-24 07:00,2025-04-24 08:00,3294.037,3346.5,1.781692,67.33,26.14,1.147,1,grid TP hit (3343.45)
grid,long,2025-04-24 09:00,2025-04-24 11:00,3297.4845,3348.7,1.781098,65.08,26.14,1.108,2,grid TP hit (3346.95)
grid,long,2025-04-24 12:00,2025-04-24 17:00,3297.0905,3349.2,1.78251,66.74,26.14,1.136,5,grid TP hit (3346.55)
grid,long,2025-04-24 18:00,2025-04-24 19:00,3296.598,3353.8,1.784027,75.9,26.15,1.291,1,grid TP hit (3346.05)
grid,long,2025-04-24 20:00,2025-04-24 22:00,3310.8805,3378.7,1.777853,94.41,26.16,1.604,1,grid TP hit (3360.54)
grid,long,2025-04-24 23:00,2025-04-25 00:00,3309.797,3368.9,1.780517,79.08,26.16,1.342,1,grid TP hit (3359.44)
grid,long,2025-04-25 01:00,2025-04-25 02:00,3305.857,3359.7,1.784259,69.92,26.15,1.185,1,grid TP hit (3355.44)
grid,long,2025-04-25 03:00,2025-04-28 14:00,3288.8165,3339.6,1.794854,65.0,26.15,1.101,34,grid TP hit (3338.15)
grid,long,2025-04-28 15:00,2025-04-28 16:00,3286.354,3347.2,1.7974,83.2,26.16,1.409,1,grid TP hit (3335.65)
grid,long,2025-04-28 17:00,2025-04-28 18:00,3296.4995,3359.6,1.793617,87.01,26.17,1.472,1,grid TP hit (3345.95)
ema,long,2025-05-05 09:00,2025-05-06 01:00,3317.3,3388.9,8.025161,539.42,35.19,2.026,15,TP hit (3360.35)
grid,long,2025-04-28 19:00,2025-05-07 11:00,3312.0625,3395.0,1.787046,122.03,26.18,2.062,153,grid TP hit (3361.74)
grid,long,2025-05-07 12:00,2025-05-07 13:00,3348.212,3402.4,1.78578,70.58,26.19,1.18,1,grid TP hit (3398.44)
grid,long,2025-05-07 14:00,2025-05-07 15:00,3342.696,3393.0,1.790074,63.86,26.19,1.067,1,grid TP hit (3392.84)
grid,long,2025-05-07 16:00,2025-05-07 17:00,3343.09,3393.6,1.791009,64.27,26.19,1.073,1,grid TP hit (3393.24)
grid,long,2025-05-07 18:00,2025-05-08 01:00,3341.2185,3415.8,1.793171,107.53,26.21,1.795,6,grid TP hit (3391.34)
grid,long,2025-05-08 02:00,2025-05-13 17:00,3357.668,3251.9,1.786828,-215.06,26.08,-3.585,84,grid SL hit (3256.94)
grid,long,2025-05-13 18:00,2025-05-13 19:00,3204.599,3253.5,1.864668,65.0,26.18,1.088,1,grid TP hit (3252.67)
grid,long,2025-05-13 20:00,2025-05-13 22:00,3205.6825,3256.8,1.865268,69.16,26.19,1.157,1,grid TP hit (3253.77)
ema,long,2025-05-15 23:00,2025-05-16 02:00,3241.2,3219.1,8.303841,-218.5,34.99,-0.812,3,SL hit (3220.63)
ema,short,2025-05-16 11:00,2025-05-16 16:00,3165.5,3192.5,8.462793,-263.6,35.11,-0.984,5,SL hit (3190.54)
grid,long,2025-05-13 23:00,2025-05-20 13:00,3209.4255,3264.6,1.864452,76.68,26.19,1.281,107,grid TP hit (3257.57)
grid,long,2025-05-20 14:00,2025-05-23 10:00,3236.0205,3328.2,1.833811,142.84,26.2,2.407,65,grid TP hit (3284.56)
grid,long,2025-05-23 11:00,2025-05-26 04:00,3298.0755,3348.6,1.802864,64.92,26.17,1.092,16,grid TP hit (3347.55)
grid,long,2025-05-26 05:00,2025-05-26 22:00,3296.3025,3347.5,1.805028,66.24,26.17,1.113,14,grid TP hit (3345.75)
grid,long,2025-05-26 23:00,2025-06-02 05:00,3295.5145,3347.8,1.806695,68.29,26.18,1.147,98,grid TP hit (3344.95)
grid,long,2025-06-02 06:00,2025-06-02 07:00,3318.3665,3377.2,0.987538,33.08,25.02,1.009,1,grid TP hit (3368.14)
ema,long,2025-05-29 14:00,2025-06-02 22:00,3334.7,3414.8,8.03076,607.98,35.28,2.27,53,TP hit (3408.39)
grid,long,2025-06-03 18:00,2025-06-03 20:00,3326.936,3376.9,1.808472,64.16,26.2,1.066,2,grid TP hit (3376.84)
grid,long,2025-06-03 22:00,2025-06-03 23:00,3330.482,3384.5,1.807705,71.44,26.21,1.187,1,grid TP hit (3380.44)
grid,long,2025-06-04 00:00,2025-06-04 01:00,3322.996,3395.2,1.813158,104.69,26.22,1.738,1,grid TP hit (3372.84)
grid,long,2025-06-04 02:00,2025-06-04 14:00,3338.559,3401.5,1.807076,87.52,26.22,1.451,12,grid TP hit (3388.64)
grid,long,2025-06-04 15:00,2025-06-04 16:00,3345.3555,3399.4,1.805257,71.35,26.21,1.181,1,grid TP hit (3395.54)
grid,long,2025-06-04 17:00,2025-06-05 00:00,3352.6445,3403.5,1.802697,65.46,26.21,1.083,6,grid TP hit (3402.93)
grid,long,2025-06-05 01:00,2025-06-05 08:00,3346.3405,3398.8,1.807285,68.59,26.22,1.134,7,grid TP hit (3396.54)
grid,long,2025-06-05 09:00,2025-06-05 10:00,3362.2975,3424.1,1.799988,85.02,26.23,1.405,1,grid TP hit (3412.73)
grid,long,2025-06-05 11:00,2025-06-16 08:00,3365.351,3432.9,1.800121,95.36,26.23,1.574,158,grid TP hit (3415.83)
grid,long,2025-06-16 09:00,2025-06-16 10:00,3380.126,3440.5,1.794317,82.1,26.23,1.354,1,grid TP hit (3430.83)
grid,long,2025-06-16 11:00,2025-06-16 12:00,3383.081,3435.3,1.794421,67.48,26.23,1.112,1,grid TP hit (3433.83)
grid,long,2025-06-16 13:00,2025-06-16 14:00,3356.1905,3416.0,1.810046,82.02,26.23,1.35,1,grid TP hit (3406.53)
ema,short,2025-06-16 20:00,2025-06-20 04:00,3404.3,3370.6,8.033804,235.6,35.14,0.861,74,TP hit (3371.44)
ema,long,2025-07-01 00:00,2025-07-01 09:00,3326.8,3357.5,8.25148,217.92,35.4,0.794,9,TP hit (3353.89)
ema,short,2025-07-15 18:00,2025-07-16 15:00,3335.4,3350.4,8.257992,-159.26,35.39,-0.578,20,SL hit (3349.12)
ema,long,2025-07-16 20:00,2025-07-21 12:00,3354.2,3395.4,8.183111,301.71,35.44,1.099,61,TP hit (3384.92)
ema,short,2025-07-24 01:00,2025-07-24 11:00,3392.9,3366.4,8.129438,180.17,35.26,0.653,10,TP hit (3367.98)
grid,long,2025-06-16 15:00,2025-08-06 02:00,3372.443,3431.3,1.802997,79.88,26.24,1.314,806,grid TP hit (3423.03)
grid,long,2025-08-06 03:00,2025-08-06 06:00,3378.2545,3429.9,1.819659,67.72,26.26,1.102,3,grid TP hit (3428.93)
grid,long,2025-08-06 07:00,2025-08-06 14:00,3376.974,3435.3,1.821596,79.98,26.27,1.3,7,grid TP hit (3427.63)
grid,long,2025-08-06 15:00,2025-08-06 16:00,3384.657,3435.5,1.819068,66.22,26.26,1.076,1,grid TP hit (3435.43)
grid,long,2025-08-06 17:00,2025-08-06 23:00,3384.7555,3436.2,1.820215,67.38,26.26,1.094,5,grid TP hit (3435.53)
grid,long,2025-08-07 00:00,2025-08-07 01:00,3389.779,3445.4,1.818749,74.89,26.27,1.215,1,grid TP hit (3440.63)
grid,long,2025-08-07 02:00,2025-08-07 03:00,3389.582,3443.8,1.820309,72.42,26.27,1.174,1,grid TP hit (3440.43)
grid,long,2025-08-07 04:00,2025-08-07 05:00,3393.325,3444.9,1.819681,67.58,26.27,1.094,1,grid TP hit (3444.22)
grid,long,2025-08-07 06:00,2025-08-07 07:00,3404.751,3469.1,1.814806,90.5,26.28,1.465,1,grid TP hit (3455.82)
grid,long,2025-08-07 08:00,2025-08-07 11:00,3400.417,3451.6,1.819028,66.83,26.27,1.08,3,grid TP hit (3451.42)
grid,long,2025-08-07 12:00,2025-08-07 15:00,3402.781,3453.9,1.818975,66.71,26.28,1.078,3,grid TP hit (3453.82)
grid,long,2025-08-07 16:00,2025-08-07 17:00,3402.0915,3455.3,1.820551,70.59,26.28,1.14,1,grid TP hit (3453.12)
grid,long,2025-08-07 18:00,2025-08-07 19:00,3400.3185,3466.8,1.822823,94.89,26.29,1.531,1,grid TP hit (3451.32)
grid,long,2025-08-07 20:00,2025-08-07 22:00,3430.4595,3488.6,1.808827,78.88,26.29,1.271,1,grid TP hit (3481.92)
grid,long,2025-08-11 04:00,2025-08-11 05:00,3385.445,3439.3,1.834451,72.51,26.29,1.167,1,grid TP hit (3436.23)
ema,long,2025-08-20 16:00,2025-08-21 06:00,3388.9,3378.8,8.249057,-118.79,35.47,-0.425,13,SL hit (3379.05)
grid,long,2025-08-11 06:00,2025-08-26 00:00,3374.5115,3431.1,1.841784,77.93,26.29,1.254,248,grid TP hit (3425.13)
grid,long,2025-08-26 01:00,2025-08-26 04:00,3373.1325,3424.6,1.839596,68.4,26.28,1.102,3,grid TP hit (3423.73)
grid,long,2025-08-26 05:00,2025-08-26 11:00,3372.837,3425.0,1.841025,69.75,26.29,1.123,6,grid TP hit (3423.43)
grid,long,2025-08-26 12:00,2025-08-26 13:00,3367.6165,3422.2,1.845189,74.43,26.29,1.198,1,grid TP hit (3418.13)
grid,long,2025-08-26 14:00,2025-08-26 15:00,3375.792,3435.1,1.842166,82.96,26.3,1.334,1,grid TP hit (3426.43)
grid,long,2025-08-26 16:00,2025-08-26 18:00,3380.6185,3433.9,1.841232,71.81,26.29,1.154,2,grid TP hit (3431.33)
grid,long,2025-08-26 19:00,2025-08-26 20:00,3386.1345,3443.2,1.839597,78.68,26.3,1.263,1,grid TP hit (3436.93)
grid,long,2025-08-26 22:00,2025-08-26 23:00,3388.8925,3440.7,1.839665,69.01,26.3,1.107,1,grid TP hit (3439.73)
grid,long,2025-08-27 00:00,2025-08-27 15:00,3387.1195,3438.1,1.841909,67.6,26.3,1.084,15,grid TP hit (3437.93)
grid,long,2025-08-27 16:00,2025-08-27 19:00,3397.1665,3449.4,1.837697,69.69,26.3,1.116,3,grid TP hit (3448.12)
grid,long,2025-08-27 20:00,2025-08-28 06:00,3400.023,3451.5,1.837448,68.28,26.3,1.093,9,grid TP hit (3451.02)
grid,long,2025-08-28 07:00,2025-08-28 08:00,3399.038,3456.9,1.839236,80.11,26.31,1.281,1,grid TP hit (3450.02)
grid,long,2025-08-28 09:00,2025-08-28 10:00,3403.372,3454.7,1.838494,68.06,26.31,1.088,1,grid TP hit (3454.42)
grid,long,2025-08-28 11:00,2025-08-29 09:00,3410.07,3467.6,1.836127,79.32,26.31,1.267,21,grid TP hit (3461.22)
grid,long,2025-08-29 10:00,2025-08-29 11:00,3412.3355,3469.8,1.836481,79.22,26.31,1.264,1,grid TP hit (3463.52)
grid,long,2025-08-29 12:00,2025-08-29 13:00,3423.7615,3488.2,1.831917,91.72,26.32,1.462,1,grid TP hit (3475.12)
grid,long,2025-09-04 14:00,2025-09-04 15:00,3551.516,3612.3,1.76788,81.14,26.32,1.292,1,grid TP hit (3604.79)
grid,long,2025-09-04 16:00,2025-09-05 00:00,3556.3425,3610.3,1.767041,69.03,26.32,1.098,7,grid TP hit (3609.69)
grid,long,2025-09-05 01:00,2025-09-05 02:00,3556.9335,3610.3,1.767967,68.03,26.32,1.082,1,grid TP hit (3610.29)
grid,long,2025-09-05 03:00,2025-09-05 05:00,3563.927,3617.7,1.765687,68.63,26.32,1.091,2,grid TP hit (3617.39)
grid,long,2025-09-05 06:00,2025-09-05 12:00,3558.3125,3639.3,1.769681,116.98,26.34,1.858,6,grid TP hit (3611.69)
grid,long,2025-09-05 13:00,2025-09-05 16:00,3596.235,3651.4,1.753559,70.41,26.33,1.116,3,grid TP hit (3650.18)
grid,long,2025-09-05 17:00,2025-09-08 08:00,3596.826,3651.4,1.754515,69.42,26.33,1.1,14,grid TP hit (3650.78)
grid,long,2025-09-08 09:00,2025-09-08 10:00,3599.19,3657.0,1.754579,75.1,26.33,1.189,1,grid TP hit (3653.18)
grid,long,2025-09-08 11:00,2025-09-10 06:00,3604.0165,3682.0,1.753601,110.4,26.35,1.747,41,grid TP hit (3658.08)
grid,long,2025-09-10 07:00,2025-09-10 08:00,3627.361,3684.7,1.744651,73.7,26.34,1.165,1,grid TP hit (3681.77)
grid,long,2025-09-10 09:00,2025-09-10 10:00,3638.196,3694.4,1.740776,71.5,26.34,1.129,1,grid TP hit (3692.77)
grid,long,2025-09-10 11:00,2025-09-10 13:00,3633.468,3690.7,1.744302,73.49,26.34,1.159,2,grid TP hit (3687.97)
grid,long,2025-09-10 14:00,2025-09-10 17:00,3632.1875,3686.9,1.746234,69.2,26.34,1.091,3,grid TP hit (3686.67)
grid,long,2025-09-10 18:00,2025-09-12 01:00,3629.6265,3685.0,1.748665,70.48,26.35,1.111,29,grid TP hit (3684.07)
grid,long,2025-09-12 02:00,2025-09-12 03:00,3633.3695,3691.8,0.961456,31.07,25.11,0.889,1,grid TP hit (3687.87)
grid,long,2025-09-12 04:00,2025-09-15 13:00,3638.0975,3694.8,0.960381,29.34,25.11,0.84,32,grid TP hit (3692.67)
grid,long,2025-09-15 14:00,2025-09-15 15:00,3645.7805,3720.4,0.958483,46.4,25.12,1.328,1,grid TP hit (3700.47)
grid,long,2025-09-15 16:00,2025-09-15 17:00,3662.3285,3721.3,0.954744,31.19,25.11,0.892,1,grid TP hit (3717.26)
grid,long,2025-09-15 18:00,2025-09-15 19:00,3660.5555,3720.2,0.955382,31.87,25.11,0.911,1,grid TP hit (3715.46)
ema,short,2025-09-11 10:00,2025-09-15 20:00,3659.9,3719.5,7.800397,-500.86,35.96,-1.754,56,SL hit (3673.35)
grid,long,2025-09-16 02:00,2025-09-16 03:00,3659.1765,3718.1,1.722443,75.16,26.33,1.193,1,grid TP hit (3714.06)
grid,long,2025-09-16 04:00,2025-09-16 06:00,3665.2835,3730.8,1.720924,86.41,26.34,1.37,2,grid TP hit (3720.26)
grid,long,2025-09-16 07:00,2025-09-16 08:00,3670.307,3731.7,1.720224,79.28,26.33,1.256,1,grid TP hit (3725.36)
ema,short,2025-09-17 20:00,2025-09-22 05:00,3694.6,3732.5,7.693167,-327.4,35.83,-1.152,54,SL hit (3713.27)
grid,long,2025-09-16 13:00,2025-09-24 04:00,3677.005,3800.6,1.718549,186.02,26.38,2.944,129,grid TP hit (3732.16)
grid,long,2025-09-24 05:00,2025-09-24 07:00,3750.88,3810.9,1.679372,74.47,26.33,1.182,2,grid TP hit (3807.14)
grid,long,2025-09-24 08:00,2025-09-24 11:00,3745.6595,3802.3,1.683015,69.0,26.33,1.095,3,grid TP hit (3801.84)
grid,long,2025-09-24 12:00,2025-09-26 14:00,3743.985,3808.6,1.684926,82.54,26.33,1.308,48,grid TP hit (3800.14)
