strategy,side,open_ts,close_ts,entry,exit,qty,pnl,fee,pnl_pct,holding_hrs,reason
grid,long,2024-12-15 02:00,2024-12-15 04:00,100303.6828,102366.17,0.537214,1051.63,56.37,1.952,2,grid TP hit (101808.24)
grid,long,2024-12-15 05:00,2024-12-15 09:00,100626.9006,102264.34,0.53648,820.85,57.61,1.521,4,grid TP hit (102136.30)
grid,long,2024-12-15 10:00,2024-12-15 11:00,100745.8,102671.44,0.536608,977.53,55.78,1.808,1,grid TP hit (102256.99)
grid,long,2024-12-15 12:00,2024-12-17 20:00,101402.3419,106732.98,0.534044,2749.9,96.9,5.078,56,grid TP hit (102923.38)
ema,short,2024-12-18 08:00,2024-12-18 20:00,103805.43,100846.67,2.358989,6706.1,273.58,2.739,12,TP hit (101235.33)
grid,long,2024-12-17 21:00,2024-12-21 04:00,104815.3669,97588.0,0.519226,-3853.35,100.71,-7.08,79,grid SL hit (101670.91)
grid,long,2024-12-21 05:00,2024-12-21 06:00,97211.6003,98726.76,0.562466,796.0,56.22,1.456,1,grid TP hit (98669.77)
grid,long,2024-12-21 07:00,2024-12-23 00:00,97554.4,94390.84,0.56125,-1855.67,80.13,-3.389,41,grid SL hit (94627.77)
grid,long,2024-12-23 05:00,2024-12-23 09:00,94173.8997,96013.72,0.579368,1007.52,58.41,1.847,4,grid TP hit (95586.51)
grid,long,2024-12-23 10:00,2024-12-24 14:00,94946.5041,97465.06,0.575657,1374.08,75.74,2.514,28,grid TP hit (96370.70)
grid,long,2024-12-24 15:00,2024-12-26 04:00,96825.5,98300.0,0.565849,753.0,81.35,1.374,37,grid TP hit (98277.88)
ema,long,2024-12-24 16:00,2024-12-26 10:00,98496.23,95500.02,2.502849,-7863.57,364.51,-3.19,42,SL hit (97227.08)
grid,long,2024-12-26 05:00,2024-12-29 16:00,96899.3849,93900.01,0.311474,-993.82,59.59,-3.293,83,grid SL hit (93992.40)
ema,short,2024-12-26 12:00,2024-12-29 21:00,95680.71,93352.65,2.666484,5706.78,500.96,2.237,81,TP hit (93578.11)
grid,long,2024-12-31 06:00,2024-12-31 07:00,91423.76,92860.75,0.596017,800.43,56.04,1.469,1,grid TP hit (92795.12)
grid,long,2024-12-31 08:00,2024-12-31 09:00,92524.3793,94023.88,0.589734,828.16,56.14,1.518,1,grid TP hit (93912.24)
grid,long,2024-12-31 10:00,2024-12-31 11:00,92701.9846,94232.68,0.589438,846.01,56.24,1.548,1,grid TP hit (94092.51)
ema,long,2024-12-31 14:00,2024-12-31 17:00,95679.17,94120.94,2.573374,-4261.2,251.29,-1.731,3,SL hit (94553.58)
grid,long,2024-12-31 12:00,2025-01-01 19:00,93121.7523,94627.07,0.587631,807.42,77.15,1.476,31,grid TP hit (94518.58)
grid,long,2025-01-01 20:00,2025-01-01 21:00,93364.4365,94978.48,0.582082,883.53,55.98,1.626,1,grid TP hit (94764.90)
grid,long,2025-01-01 22:00,2025-01-02 00:00,93380.9353,95128.59,0.582867,961.82,56.83,1.767,2,grid TP hit (94781.65)
grid,long,2025-01-02 01:00,2025-01-02 02:00,93439.7792,95234.36,0.583471,990.83,56.26,1.817,1,grid TP hit (94841.38)
grid,long,2025-01-02 03:00,2025-01-03 08:00,93585.1751,96129.97,0.583565,1408.62,76.43,2.579,29,grid TP hit (94988.95)
grid,long,2025-01-03 09:00,2025-01-03 11:00,95106.0052,96757.58,0.575657,893.65,57.09,1.632,2,grid TP hit (96532.60)
grid,long,2025-01-03 12:00,2025-01-03 14:00,95216.6601,97016.01,0.575869,978.93,57.27,1.785,2,grid TP hit (96644.91)
grid,long,2025-01-03 15:00,2025-01-03 16:00,96058.5298,97868.2,0.571784,978.08,56.66,1.781,1,grid TP hit (97499.41)
grid,long,2025-01-03 17:00,2025-01-04 14:00,96555.61,98035.04,0.569797,772.45,70.52,1.404,21,grid TP hit (98003.94)
grid,long,2025-01-04 15:00,2025-01-04 16:00,96193.0709,97704.6,0.57269,808.98,56.65,1.469,1,grid TP hit (97635.97)
grid,long,2025-01-04 17:00,2025-01-04 19:00,96546.0161,98166.26,0.571377,868.28,57.49,1.574,2,grid TP hit (97994.21)
grid,long,2025-01-04 20:00,2025-01-05 22:00,97120.0347,98695.21,0.568838,821.63,74.39,1.487,26,grid TP hit (98576.84)
grid,long,2025-01-05 23:00,2025-01-06 01:00,96888.1558,98759.43,0.57099,1010.68,57.8,1.827,2,grid TP hit (98341.48)
grid,long,2025-01-06 02:00,2025-01-06 03:00,97333.1592,99037.57,0.569361,913.33,57.09,1.648,1,grid TP hit (98793.16)
grid,long,2025-01-06 04:00,2025-01-06 05:00,97974.0986,99600.0,0.566512,863.96,57.13,1.557,1,grid TP hit (99443.71)
grid,long,2025-01-06 06:00,2025-01-06 13:00,98019.5268,99492.51,0.567074,773.93,61.36,1.392,7,grid TP hit (99489.82)
ema,short,2025-01-07 18:00,2025-01-08 17:00,96750.86,94030.82,2.588349,6727.05,313.36,2.686,23,TP hit (94455.20)
grid,long,2025-01-06 14:00,2025-01-10 17:00,99225.9745,95793.05,0.560903,-2045.76,120.22,-3.676,99,grid SL hit (96249.20)
grid,long,2025-01-10 18:00,2025-01-10 19:00,93438.6957,95327.06,0.600326,1075.69,57.94,1.918,1,grid TP hit (94840.28)
grid,long,2025-01-10 20:00,2025-01-10 22:00,93251.9692,94767.7,0.602622,854.88,58.54,1.521,2,grid TP hit (94650.75)
grid,long,2025-01-10 23:00,2025-01-11 21:00,93305.2183,94940.76,0.603134,913.44,73.01,1.623,22,grid TP hit (94704.80)
grid,long,2025-01-11 22:00,2025-01-11 23:00,93174.893,94599.99,0.604897,804.1,57.94,1.427,1,grid TP hit (94572.52)
grid,long,2025-01-12 00:00,2025-01-12 01:00,93035.289,94580.0,0.606609,878.94,58.09,1.557,1,grid TP hit (94430.82)
grid,long,2025-01-12 02:00,2025-01-12 03:00,93205.8712,94622.4,0.606381,800.86,58.09,1.417,1,grid TP hit (94603.96)
grid,long,2025-01-12 04:00,2025-01-12 05:00,93169.1702,94571.43,0.607419,793.6,58.16,1.402,1,grid TP hit (94566.71)
grid,long,2025-01-12 06:00,2025-01-12 13:00,92966.0533,94663.78,0.609539,972.08,62.75,1.715,7,grid TP hit (94360.54)
grid,long,2025-01-12 14:00,2025-01-12 15:00,93388.835,95071.9,0.607759,964.4,58.5,1.699,1,grid TP hit (94789.67)
grid,long,2025-01-12 16:00,2025-01-12 17:00,93621.0586,95139.45,0.607221,863.51,58.49,1.519,1,grid TP hit (95025.37)
grid,long,2025-01-12 18:00,2025-01-13 00:00,93567.7504,95325.43,0.608429,1007.08,62.35,1.769,6,grid TP hit (94971.27)
grid,long,2025-01-13 01:00,2025-01-13 02:00,92804.7398,94217.43,0.614456,809.42,58.62,1.419,1,grid TP hit (94196.81)
grid,long,2025-01-13 03:00,2025-01-13 04:00,92855.1916,94503.34,0.614932,954.66,58.84,1.672,1,grid TP hit (94248.02)
grid,long,2025-01-13 05:00,2025-01-13 22:00,92768.6494,94399.98,0.616473,935.11,70.56,1.635,17,grid TP hit (94160.18)
grid,long,2025-01-13 23:00,2025-01-14 01:00,93118.0585,94834.5,0.532117,861.62,51.72,1.739,2,grid TP hit (94514.83)
grid,long,2025-01-14 02:00,2025-01-14 03:00,93459.4103,94861.4,0.531043,693.51,51.01,1.397,1,grid TP hit (94861.30)
grid,long,2025-01-14 04:00,2025-01-14 08:00,93692.4021,95488.5,0.530409,899.49,53.18,1.81,4,grid TP hit (95097.79)
dca,long,2025-01-13 11:00,2025-01-14 09:00,90851.22,97159.44,0.849709,5254.89,105.26,6.807,22,DCA target hit (96302.29)
grid,long,2025-01-14 09:00,2025-01-16 19:00,95702.0484,100417.2,0.520159,2362.53,90.1,4.746,58,grid TP hit (97137.58)
grid,long,2025-01-16 20:00,2025-01-17 01:00,98838.8301,101659.8,0.589412,1599.05,63.66,2.745,5,grid TP hit (100321.41)
grid,long,2025-01-17 02:00,2025-01-17 04:00,99583.5,101481.29,0.586552,1052.14,61.01,1.801,2,grid TP hit (101077.25)
grid,long,2025-01-17 05:00,2025-01-17 06:00,99814.0393,101408.99,0.586193,874.76,60.19,1.495,1,grid TP hit (101311.25)
grid,long,2025-01-17 07:00,2025-01-18 18:00,99918.8925,104084.74,0.586394,2355.09,87.74,4.019,35,grid TP hit (101417.68)
grid,long,2025-01-18 19:00,2025-01-18 23:00,102816.2799,104556.23,0.572103,932.62,62.81,1.586,4,grid TP hit (104358.52)
grid,long,2025-01-19 00:00,2025-01-19 01:00,102546.38,104486.83,0.574461,1053.94,60.77,1.789,1,grid TP hit (104084.58)
grid,long,2025-01-19 02:00,2025-01-19 03:00,103304.7906,104984.01,0.571207,898.46,60.72,1.523,1,grid TP hit (104854.36)
grid,long,2025-01-19 04:00,2025-01-19 05:00,103456.5495,105116.52,0.57118,887.35,60.79,1.502,1,grid TP hit (105008.40)
grid,long,2025-01-19 06:00,2025-01-19 19:00,103984.7657,106200.0,0.569075,1190.38,70.26,2.012,13,grid TP hit (105544.54)
grid,long,2025-01-19 20:00,2025-01-19 23:00,104681.3577,101331.57,0.566369,-1956.76,59.54,-3.3,3,grid SL hit (101540.92)
ema,short,2025-01-20 02:00,2025-01-20 06:00,101926.42,107486.5,2.216713,-12575.28,250.18,-5.566,4,SL hit (104005.61)
ema,long,2025-01-20 07:00,2025-01-20 17:00,107120.65,102963.32,2.049474,-8757.74,237.4,-3.989,10,SL hit (104439.55)
ema,short,2025-01-21 00:00,2025-01-21 12:00,101187.75,104519.98,2.12528,-7337.38,255.45,-3.412,12,SL hit (104145.68)
grid,long,2025-01-20 00:00,2025-01-21 17:00,98297.5924,106173.26,0.510845,3941.21,82.04,7.849,41,grid TP hit (99772.06)
grid,long,2025-01-21 18:00,2025-01-21 19:00,105258.2623,107031.34,0.452894,753.94,49.08,1.582,1,grid TP hit (106837.14)
grid,long,2025-01-21 20:00,2025-01-21 21:00,104545.4474,106772.23,0.456657,967.51,49.37,2.027,1,grid TP hit (106113.63)
grid,long,2025-01-21 22:00,2025-01-21 23:00,104406.0698,106143.82,0.458148,746.91,49.24,1.561,1,grid TP hit (105972.16)
grid,long,2025-01-22 00:00,2025-01-28 21:00,104358.78,100334.01,0.459025,-1988.52,141.05,-4.151,165,grid SL hit (101228.02)
grid,long,2025-01-28 22:00,2025-01-28 23:00,99746.6456,101335.52,0.478209,710.75,49.07,1.49,1,grid TP hit (101242.85)
grid,long,2025-01-29 00:00,2025-01-29 01:00,100177.0511,101845.02,0.476816,746.15,49.17,1.562,1,grid TP hit (101679.71)
grid,long,2025-01-29 02:00,2025-01-29 03:00,100268.469,102038.2,0.477078,795.01,49.29,1.662,1,grid TP hit (101772.50)
grid,long,2025-01-29 04:00,2025-01-29 05:00,100471.0441,102262.0,0.476859,804.66,49.37,1.68,1,grid TP hit (101978.11)
grid,long,2025-01-29 06:00,2025-01-29 18:00,101259.6154,102854.15,0.473893,699.59,56.05,1.458,12,grid TP hit (102778.51)
grid,long,2025-01-29 19:00,2025-01-29 20:00,102030.2302,104193.93,0.470953,969.32,49.68,2.017,1,grid TP hit (103560.68)
grid,long,2025-01-29 21:00,2025-01-29 23:00,102184.9934,103733.24,0.471141,679.35,50.09,1.411,2,grid TP hit (103717.77)
grid,long,2025-01-30 00:00,2025-01-30 01:00,102465.6494,104264.15,0.470466,796.47,49.67,1.652,1,grid TP hit (104002.63)
grid,long,2025-01-30 02:00,2025-01-30 03:00,103093.2422,105196.0,0.468328,934.9,49.88,1.936,1,grid TP hit (104639.64)
grid,long,2025-01-31 01:00,2025-01-31 11:00,103158.6363,104736.0,0.468891,684.36,55.25,1.415,10,grid TP hit (104706.02)
grid,long,2025-01-31 12:00,2025-01-31 15:00,103134.1098,105464.01,0.469619,1042.78,51.39,2.153,3,grid TP hit (104681.12)
ema,long,2025-02-03 23:00,2025-02-04 05:00,101328.52,98865.99,2.155118,-5536.09,229.05,-2.535,6,SL hit (99330.99)
grid,long,2025-01-31 16:00,2025-02-04 13:00,103505.642,99007.22,0.468894,-2209.67,100.39,-4.553,93,grid SL hit (100400.47)
grid,long,2025-02-04 14:00,2025-02-09 21:00,98484.9492,95173.78,0.484662,-1724.15,119.35,-3.612,127,grid SL hit (95530.40)
grid,long,2025-02-09 22:00,2025-02-09 23:00,94394.1654,96462.75,0.503789,992.93,49.2,2.088,1,grid TP hit (95810.08)
grid,long,2025-02-10 00:00,2025-02-10 03:00,95267.2103,96814.98,0.500164,723.9,50.24,1.519,3,grid TP hit (96696.22)
grid,long,2025-02-10 04:00,2025-02-10 05:00,95481.4281,97015.26,0.49975,717.44,49.09,1.504,1,grid TP hit (96913.65)
grid,long,2025-02-10 06:00,2025-02-10 07:00,95685.2936,97429.83,0.499385,821.93,49.26,1.72,1,grid TP hit (97120.57)
grid,long,2025-02-10 08:00,2025-02-10 09:00,96218.7302,97664.78,0.497421,670.11,49.19,1.4,1,grid TP hit (97662.01)
grid,long,2025-02-10 10:00,2025-02-10 13:00,96262.3657,98215.72,0.497842,921.73,50.73,1.923,3,grid TP hit (97706.30)
grid,long,2025-02-10 14:00,2025-02-10 16:00,95811.5804,97300.75,0.501097,696.24,49.98,1.45,2,grid TP hit (97248.75)
grid,long,2025-02-10 17:00,2025-02-10 18:00,96037.5,97549.99,0.500593,707.7,49.44,1.472,1,grid TP hit (97478.06)
grid,long,2025-02-10 19:00,2025-02-10 21:00,95915.36,97375.81,0.501918,682.93,50.1,1.419,2,grid TP hit (97354.09)
grid,long,2025-02-10 22:00,2025-02-10 23:00,95929.4061,97430.82,0.502506,704.9,49.57,1.462,1,grid TP hit (97368.35)
grid,long,2025-02-11 00:00,2025-02-11 01:00,96316.3732,97994.23,0.501169,791.16,49.73,1.639,1,grid TP hit (97761.12)
grid,long,2025-02-11 02:00,2025-02-11 04:00,96297.54,98064.93,0.502039,836.83,50.46,1.731,2,grid TP hit (97742.00)
grid,long,2025-02-11 05:00,2025-02-11 06:00,96936.0564,98424.33,0.499545,693.68,49.78,1.433,1,grid TP hit (98390.10)
grid,long,2025-02-11 07:00,2025-02-14 17:00,96794.9355,98526.0,0.50094,767.21,99.95,1.582,82,grid TP hit (98246.86)
dca,long,2025-01-19 23:00,2025-02-18 17:00,101331.57,94102.16,0.874654,-7140.13,816.89,-8.056,714,DCA SL hit (94238.36)
ema,short,2025-02-21 21:00,2025-02-22 05:00,95395.03,96509.83,2.717565,-3318.04,288.5,-1.28,8,SL hit (96486.93)
grid,long,2025-02-14 18:00,2025-03-01 12:00,96719.9474,84758.86,0.502072,-6236.18,230.86,-12.842,354,grid SL hit (93818.35)
grid,long,2025-03-01 13:00,2025-03-01 14:00,83264.2564,84713.99,0.359722,490.65,30.85,1.638,1,grid TP hit (84513.22)
grid,long,2025-03-01 15:00,2025-03-01 16:00,83528.0,85274.82,0.359138,596.34,31.01,1.988,1,grid TP hit (84780.92)
grid,long,2025-03-01 17:00,2025-03-01 18:00,83936.4795,85327.57,0.358065,467.17,30.93,1.554,1,grid TP hit (85195.53)
grid,long,2025-03-01 19:00,2025-03-01 20:00,84203.1288,85537.73,0.35745,446.1,30.96,1.482,1,grid TP hit (85466.18)
