strategy,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,rsi_entry_d,rsi_exit_d,rsi_weekly,rsi_monthly,signal_candle_high,signal_candle_low,instrument
GFS Advanced,2010-03-12,2010-03-22,62.19,59.32,1465,-4196.51,213.43,-4409.94,-4.84,Stop Loss (candle low),bull,10,39.2,38.5,62.4,80.6,62.15,60.51,Adani Ent.
GFS Advanced,2010-06-04,2010-06-07,71.02,68.53,1224,-3049.26,205.35,-3254.6,-3.74,Stop Loss (candle low),bull,3,37.0,30.3,62.7,82.0,70.99,69.31,Adani Ent.
GFS Advanced,2010-10-01,2010-11-01,87.36,95.11,959,7427.08,209.21,7217.87,8.61,RSI Target 60,bull,31,35.8,65.8,77.2,86.6,87.32,83.95,Adani Ent.
GFS Advanced,2014-06-23,2014-06-26,64.98,63.68,1396,-1818.28,215.04,-2033.31,-2.24,Price < 50 EMA,bull,3,37.6,26.2,67.0,80.6,64.95,63.7,Adani Ent.
GFS Advanced,2015-03-12,2015-03-13,95.32,91.53,931,-3528.81,208.87,-3737.68,-4.21,Stop Loss (candle low),bull,1,40.2,36.9,74.1,85.6,95.27,93.76,Adani Ent.
GFS Advanced,2017-05-08,2017-05-18,61.95,64.21,1376,3108.14,207.97,2900.17,3.4,RSI Target 60,bull,10,44.1,61.5,62.2,71.1,61.92,59.51,Adani Ent.
GFS Advanced,2017-11-30,2017-12-01,80.25,76.34,1096,-4290.19,206.34,-4496.53,-5.11,Stop Loss (candle low),bull,1,41.3,40.8,64.4,82.6,80.21,77.81,Adani Ent.
GFS Advanced,2018-10-04,2018-10-05,132.71,128.53,630,-2633.35,198.39,-2831.74,-3.39,Price < 50 EMA,bull,1,36.2,33.8,75.2,63.7,132.64,125.37,Adani Ent.
GFS Advanced,2018-11-13,2018-11-22,161.07,156.46,503,-2315.39,192.97,-2508.35,-3.1,Stop Loss (candle low),bull,9,42.1,24.4,64.0,70.4,160.99,156.71,Adani Ent.
GFS Advanced,2020-10-23,2020-10-26,321.83,306.5,244,-3739.96,185.96,-3925.91,-5.0,Stop Loss (candle low),bull,3,40.9,35.6,88.4,73.3,321.67,312.38,Adani Ent.
GFS Advanced,2022-02-09,2022-02-14,1789.6,1660.16,41,-5307.33,172.88,-5480.21,-7.47,Stop Loss (candle low),bull,5,43.1,44.1,65.1,86.2,1788.71,1714.18,Adani Ent.
GFS Advanced,2022-05-11,2022-05-12,2154.98,2040.54,32,-3662.32,164.78,-3827.1,-5.55,Stop Loss (candle low),bull,1,45.0,30.3,77.1,85.0,2153.91,2072.26,Adani Ent.
GFS Advanced,2022-10-20,2022-10-24,3362.07,3303.61,19,-1110.69,156.14,-1266.82,-1.98,RSI Target 60,bull,4,42.5,65.6,74.0,85.9,3360.39,3238.93,Adani Ent.
GFS Advanced,2022-11-30,2022-12-13,3936.47,4052.61,16,1858.26,157.22,1701.04,2.7,RSI Target 60,bull,13,42.7,71.2,67.2,88.0,3934.5,3859.77,Adani Ent.
GFS Basic,2007-02-22,2007-02-26,36.94,39.14,2571,5644.53,232.23,5412.3,5.7,RSI Target 60,bull,4,43.8,62.5,88.7,74.2,36.92,35.67,JSW Steel
GFS Basic,2007-03-08,2007-03-23,35.9,38.81,2789,8112.4,246.25,7866.16,7.86,RSI Target 60,bull,15,44.9,68.3,81.3,73.6,35.88,32.07,JSW Steel
GFS Basic,2007-06-07,2007-06-12,48.32,46.5,2227,-4051.71,250.26,-4301.96,-4.0,Stop Loss (candle low),bull,5,42.8,25.7,71.8,80.5,48.3,46.72,JSW Steel
GFS Basic,2007-08-08,2007-08-09,54.79,52.34,1889,-4639.35,240.53,-4879.88,-4.71,Stop Loss (candle low),bull,1,38.1,28.8,70.0,91.0,54.77,53.42,JSW Steel
GFS Basic,2007-11-13,2007-11-30,74.29,83.2,1331,11857.51,247.36,11610.15,11.74,RSI Target 60,bull,17,42.9,71.1,80.2,88.7,74.26,70.05,JSW Steel
GFS Basic,2009-12-22,2009-12-29,82.67,85.54,1329,3819.93,263.43,3556.5,3.24,RSI Target 60,bull,7,43.1,64.9,67.4,68.9,82.63,80.86,JSW Steel
GFS Basic,2010-02-11,2010-02-17,83.11,88.77,1363,7725.31,275.05,7450.26,6.58,RSI Target 60,bull,6,35.5,63.3,64.3,86.1,83.06,80.95,JSW Steel
GFS Basic,2010-10-27,2010-11-10,108.58,112.7,1108,4573.3,287.4,4285.9,3.56,RSI Target 60,bull,14,35.7,67.0,72.4,77.7,108.52,102.57,JSW Steel
GFS Basic,2013-02-13,2013-02-14,71.24,67.89,1746,-5856.26,285.67,-6141.93,-4.94,Stop Loss (candle low),bull,1,42.2,26.7,62.6,67.0,71.21,69.37,JSW Steel
GFS Basic,2014-01-21,2014-01-24,88.1,85.22,1346,-3878.84,274.83,-4153.67,-3.5,Stop Loss (candle low),bull,3,43.1,27.9,76.0,64.5,88.06,86.43,JSW Steel
GFS Basic,2014-06-23,2014-07-08,110.93,105.08,1033,-6044.8,263.7,-6308.5,-5.51,Stop Loss (candle low),bull,15,42.4,42.1,73.2,74.2,110.87,106.59,JSW Steel
GFS Basic,2016-05-23,2016-05-30,119.31,123.14,910,3481.19,260.21,3220.98,2.97,RSI Target 60,bull,7,40.4,69.3,78.9,72.7,119.25,116.14,JSW Steel
GFS Basic,2016-09-30,2016-10-26,157.04,150.51,711,-4646.65,258.64,-4905.29,-4.39,Stop Loss (candle low),bull,26,36.9,33.7,59.0,94.2,156.96,150.6,JSW Steel
GFS Basic,2017-02-16,2017-03-07,169.78,163.7,630,-3829.74,249.05,-4078.79,-3.81,Stop Loss (candle low),bull,19,38.8,49.4,61.2,78.9,169.69,164.42,JSW Steel
GFS Basic,2017-09-29,2017-10-16,228.18,237.57,452,4247.49,248.92,3998.57,3.88,RSI Target 60,bull,17,36.9,73.2,69.2,75.0,228.06,219.74,JSW Steel
GFS Basic,2017-11-16,2017-12-01,237.22,229.96,451,-3275.2,249.68,-3524.88,-3.29,Stop Loss (candle low),bull,15,43.9,37.0,53.2,74.8,237.1,230.91,JSW Steel
GFS Basic,2018-03-09,2018-03-19,268.68,258.74,385,-3826.66,241.23,-4067.9,-3.93,Stop Loss (candle low),bull,10,36.6,26.3,70.0,87.3,268.54,259.74,JSW Steel
GFS Basic,2018-06-19,2018-06-27,302.61,290.4,329,-4016.6,232.4,-4249.0,-4.27,Stop Loss (candle low),bull,8,43.5,26.4,72.1,82.7,302.46,294.69,JSW Steel
GFS Basic,2018-10-01,2018-10-05,356.97,337.95,268,-5098.46,222.64,-5321.1,-5.56,Stop Loss (candle low),bull,4,36.3,33.0,61.2,80.3,356.79,342.1,JSW Steel
GFS Basic,2020-12-22,2020-12-28,344.74,365.78,263,5533.09,222.54,5310.55,5.86,RSI Target 60,bull,6,44.2,64.8,72.1,66.5,344.57,327.51,JSW Steel
GFS Basic,2021-02-01,2021-02-08,364.06,395.16,262,8147.03,235.73,7911.29,8.29,RSI Target 60,bull,7,41.2,64.8,73.2,63.7,363.88,344.07,JSW Steel
GFS Basic,2021-05-31,2021-06-11,676.41,691.82,152,2342.09,246.23,2095.86,2.04,RSI Target 60,bull,11,36.2,64.9,85.1,95.6,676.08,649.01,JSW Steel
GFS Basic,2021-06-21,2021-07-13,640.52,670.12,164,4853.85,253.79,4600.07,4.38,RSI Target 60,bull,22,42.6,65.8,68.9,91.2,640.2,611.35,JSW Steel
GFS Basic,2023-08-21,2023-08-25,789.67,764.7,138,-3446.12,253.92,-3700.05,-3.4,Stop Loss (candle low),bull,4,41.1,37.3,65.1,73.2,789.28,779.19,JSW Steel
GFS Basic,2024-01-12,2024-01-17,822.54,803.77,128,-2403.02,246.8,-2649.82,-2.52,Stop Loss (candle low),bull,5,36.7,18.1,60.7,66.6,822.13,812.27,JSW Steel
GFS Basic,2024-10-28,2024-12-04,970.32,991.68,106,2264.04,246.24,2017.8,1.96,RSI Target 60,bull,37,39.5,60.6,53.5,66.8,969.84,906.11,JSW Steel
GFS Basic,2025-04-08,2025-04-30,968.33,1026.52,108,6284.87,254.24,6030.63,5.77,RSI Target 60,bull,22,38.7,73.3,65.8,70.8,967.84,930.83,JSW Steel
GFS Basic,2025-10-24,2025-10-29,1151.58,1207.3,96,5349.18,266.54,5082.64,4.6,RSI Target 60,bull,5,43.2,65.7,72.5,66.4,1151.0,1130.93,JSW Steel
GFS Basic,2025-11-28,2025-12-03,1173.19,1143.03,98,-2955.49,267.76,-3223.25,-2.8,Stop Loss (candle low),bull,5,44.9,39.7,65.3,60.0,1172.6,1152.72,JSW Steel
GFS Advanced,2007-06-07,2007-06-12,48.32,46.5,1966,-3576.85,222.73,-3799.58,-4.0,Stop Loss (candle low),bull,5,42.8,25.7,71.8,80.5,48.3,46.72,JSW Steel
GFS Advanced,2007-08-08,2007-08-09,54.79,52.34,1667,-4094.12,214.06,-4308.18,-4.72,Stop Loss (candle low),bull,1,38.1,28.8,70.0,91.0,54.77,53.42,JSW Steel
GFS Advanced,2007-11-13,2007-11-30,74.29,83.2,1175,10467.75,220.16,10247.59,11.74,RSI Target 60,bull,17,42.9,71.1,80.2,88.7,74.26,70.05,JSW Steel
GFS Advanced,2009-12-22,2009-12-29,82.67,85.54,1173,3371.54,234.31,3137.23,3.24,RSI Target 60,bull,7,43.1,64.9,67.4,68.9,82.63,80.86,JSW Steel
GFS Advanced,2014-01-21,2014-01-24,88.1,85.22,1135,-3270.79,234.15,-3504.94,-3.51,Stop Loss (candle low),bull,3,43.1,27.9,76.0,64.5,88.06,86.43,JSW Steel
GFS Advanced,2014-06-23,2014-07-08,110.93,105.08,871,-5096.83,224.75,-5321.58,-5.51,Stop Loss (candle low),bull,15,42.4,42.1,73.2,74.2,110.87,106.59,JSW Steel
GFS Advanced,2016-09-30,2016-10-17,157.04,155.15,583,-1101.38,217.64,-1319.02,-1.44,Price < 50 EMA,bull,17,36.9,45.4,68.8,94.2,156.96,150.6,JSW Steel
GFS Advanced,2017-02-16,2017-03-07,169.78,163.7,532,-3234.01,212.69,-3446.7,-3.82,Stop Loss (candle low),bull,19,38.8,49.4,61.2,78.9,169.69,164.42,JSW Steel
GFS Advanced,2017-09-29,2017-10-16,228.18,237.57,381,3580.29,212.23,3368.07,3.87,RSI Target 60,bull,17,36.9,73.2,69.2,75.0,228.06,219.74,JSW Steel
GFS Advanced,2017-11-16,2017-11-28,237.22,233.24,380,-1511.52,214.08,-1725.6,-1.91,Price < 50 EMA,bull,12,43.9,44.0,65.6,75.3,237.1,230.91,JSW Steel
GFS Advanced,2018-10-03,2018-10-05,357.57,337.95,247,-4847.09,206.57,-5053.67,-5.72,Stop Loss (candle low),bull,2,40.3,33.0,61.2,80.3,357.39,347.21,JSW Steel
GFS Advanced,2021-02-01,2021-02-08,364.06,395.16,230,7151.97,208.82,6943.15,8.29,RSI Target 60,bull,7,41.2,64.8,73.2,63.7,363.88,344.07,JSW Steel
GFS Advanced,2021-05-31,2021-06-11,676.41,691.82,133,2049.33,217.37,1831.96,2.04,RSI Target 60,bull,11,36.2,64.9,85.1,95.6,676.08,649.01,JSW Steel
GFS Advanced,2021-06-21,2021-07-13,640.52,670.12,143,4232.32,223.26,4009.07,4.38,RSI Target 60,bull,22,42.6,65.8,68.9,91.2,640.2,611.35,JSW Steel
GFS Advanced,2023-08-21,2023-08-25,789.67,764.7,121,-3021.6,224.53,-3246.13,-3.4,Stop Loss (candle low),bull,4,41.1,37.3,65.1,73.2,789.28,779.19,JSW Steel
GFS Advanced,2024-01-12,2024-01-17,822.54,803.77,112,-2102.64,217.87,-2320.51,-2.52,Stop Loss (candle low),bull,5,36.7,18.1,60.7,66.6,822.13,812.27,JSW Steel
GFS Advanced,2025-04-16,2025-04-30,1012.88,1026.52,89,1214.04,216.91,997.13,1.11,RSI Target 60,bull,14,39.3,73.3,65.8,70.8,1012.37,988.94,JSW Steel
GFS Advanced,2025-10-24,2025-10-29,1151.58,1207.3,79,4401.93,222.05,4179.87,4.59,RSI Target 60,bull,5,43.2,65.7,72.5,66.4,1151.0,1130.93,JSW Steel
GFS Advanced,2025-11-28,2025-12-03,1173.19,1143.03,81,-2442.81,223.97,-2666.78,-2.81,Stop Loss (candle low),bull,5,44.9,39.7,65.3,60.0,1172.6,1152.72,JSW Steel
GFS Basic,2006-05-17,2006-05-18,30.91,27.22,3072,-11361.88,214.6,-11576.49,-12.19,Stop Loss (candle low),bull,1,41.6,34.9,89.0,69.9,30.9,29.11,Tata Steel
GFS Basic,2007-11-26,2007-11-29,51.17,47.62,1641,-5834.73,195.89,-6030.62,-7.18,Stop Loss (candle low),bull,3,43.7,39.9,83.8,81.8,51.15,48.47,Tata Steel
GFS Basic,2010-10-21,2010-10-22,40.87,39.91,1914,-1847.13,187.27,-2034.4,-2.6,Stop Loss (candle low),bull,1,38.7,35.7,69.3,63.0,40.85,39.93,Tata Steel
GFS Basic,2014-08-12,2014-08-25,39.1,36.56,1952,-4955.33,179.82,-5135.15,-6.73,Stop Loss (candle low),bull,13,41.2,32.7,66.5,74.2,39.08,38.07,Tata Steel
GFS Basic,2016-09-14,2016-09-16,28.44,26.97,2512,-3687.37,170.28,-3857.65,-5.4,Stop Loss (candle low),bull,2,44.1,43.1,56.5,61.3,28.43,27.3,Tata Steel
GFS Basic,2016-11-09,2016-11-21,30.39,27.92,2230,-5507.17,160.23,-5667.4,-8.36,Stop Loss (candle low),bull,12,35.5,38.9,52.0,78.7,30.38,28.34,Tata Steel
GFS Basic,2017-03-15,2017-04-13,36.12,34.84,1728,-2199.09,151.74,-2350.83,-3.77,Stop Loss (candle low),bull,29,42.4,34.1,74.9,84.6,36.1,35.36,Tata Steel
GFS Basic,2017-10-03,2017-10-13,51.0,54.39,1180,3997.89,153.2,3844.68,6.39,RSI Target 60,bull,10,39.5,72.1,87.5,86.5,50.97,50.23,Tata Steel
GFS Basic,2017-11-06,2017-11-07,54.83,53.04,1164,-2089.8,154.99,-2244.79,-3.52,Stop Loss (candle low),bull,1,44.3,38.3,80.6,87.6,54.8,53.5,Tata Steel
GFS Basic,2017-12-11,2017-12-12,54.11,52.78,1140,-1518.19,150.84,-1669.03,-2.71,Stop Loss (candle low),bull,1,44.4,40.8,60.8,85.6,54.08,53.15,Tata Steel
GFS Basic,2021-01-25,2021-01-27,57.01,53.86,1054,-3311.33,145.42,-3456.75,-5.75,Stop Loss (candle low),bull,2,42.8,36.9,79.4,67.5,56.98,54.29,Tata Steel
GFS Basic,2021-03-25,2021-03-30,62.94,68.84,902,5321.8,147.0,5174.8,9.12,RSI Target 60,bull,5,42.4,61.3,65.7,65.0,62.9,59.23,Tata Steel
GFS Basic,2021-05-31,2021-06-11,97.3,99.67,634,1503.99,153.97,1350.02,2.19,RSI Target 60,bull,11,37.1,64.8,83.8,90.7,97.25,94.56,Tata Steel
GFS Basic,2021-08-27,2021-09-09,122.79,127.29,513,2308.54,157.71,2150.83,3.41,RSI Target 60,bull,13,45.0,63.1,76.5,92.9,122.73,121.03,Tata Steel
GFS Basic,2022-05-06,2022-05-10,113.6,102.48,572,-6359.85,153.13,-6512.99,-10.02,Stop Loss (candle low),sideways,4,43.4,27.4,65.1,69.0,113.54,109.35,Tata Steel
GFS Basic,2023-08-17,2023-09-01,111.94,121.64,526,5103.15,151.46,4951.68,8.41,RSI Target 60,bull,15,39.0,66.8,79.9,71.3,111.88,109.82,Tata Steel
GFS Basic,2023-09-25,2023-10-04,122.96,119.97,517,-1548.52,155.0,-1703.51,-2.68,Stop Loss (candle low),bull,9,36.4,39.8,72.0,66.0,122.9,120.73,Tata Steel
GFS Basic,2024-07-02,2024-07-08,171.83,168.27,360,-1281.95,151.47,-1433.42,-2.32,Stop Loss (candle low),bull,6,41.1,36.9,68.3,84.7,171.74,169.56,Tata Steel
GFS Basic,2025-11-26,2025-12-04,170.03,166.69,356,-1192.01,148.61,-1340.63,-2.21,Stop Loss (candle low),bull,8,35.5,30.3,58.0,51.2,169.95,166.82,Tata Steel
GFS Basic,2026-03-05,2026-03-09,203.14,190.91,292,-3570.29,143.45,-3713.74,-6.26,Stop Loss (candle low),bull,4,42.9,36.6,69.9,75.4,203.04,197.53,Tata Steel
GFS Advanced,2010-10-21,2010-10-22,40.87,39.91,2324,-2242.81,224.1,-2466.9,-2.6,Stop Loss (candle low),bull,1,38.7,35.7,69.3,63.0,40.85,39.93,Tata Steel
GFS Advanced,2016-11-09,2016-11-15,30.39,29.54,3048,-2578.46,218.5,-2796.97,-3.02,Price < 50 EMA,bull,6,35.5,40.2,60.0,78.7,30.38,28.34,Tata Steel
GFS Advanced,2017-10-03,2017-10-13,51.0,54.39,1764,5976.5,221.43,5755.07,6.4,RSI Target 60,bull,10,39.5,72.1,87.5,86.5,50.97,50.23,Tata Steel
GFS Advanced,2017-11-06,2017-11-07,54.83,53.04,1741,-3125.72,224.22,-3349.94,-3.51,Stop Loss (candle low),bull,1,44.3,38.3,80.6,87.6,54.8,53.5,Tata Steel
GFS Advanced,2017-12-11,2017-12-12,54.11,52.78,1705,-2270.63,217.99,-2488.62,-2.7,Stop Loss (candle low),bull,1,44.4,40.8,60.8,85.6,54.08,53.15,Tata Steel
GFS Advanced,2021-01-25,2021-01-27,57.01,53.86,1577,-4954.42,209.97,-5164.39,-5.74,Stop Loss (candle low),bull,2,42.8,36.9,79.4,67.5,56.98,54.29,Tata Steel
GFS Advanced,2021-05-31,2021-06-11,97.3,99.67,873,2070.95,206.23,1864.72,2.2,RSI Target 60,bull,11,37.1,64.8,83.8,90.7,97.25,94.56,Tata Steel
GFS Advanced,2021-08-27,2021-09-09,122.79,127.29,706,3177.05,211.27,2965.78,3.42,RSI Target 60,bull,13,45.0,63.1,76.5,92.9,122.73,121.03,Tata Steel
GFS Advanced,2023-08-17,2023-09-01,111.94,121.64,800,7761.44,222.37,7539.07,8.42,RSI Target 60,bull,15,39.0,66.8,79.9,71.3,111.88,109.82,Tata Steel
GFS Advanced,2023-09-25,2023-10-04,122.96,119.97,786,-2354.22,227.66,-2581.89,-2.67,Stop Loss (candle low),bull,9,36.4,39.8,72.0,66.0,122.9,120.73,Tata Steel
GFS Basic,2014-07-10,2014-08-08,152.6,142.67,622,-6170.8,219.85,-6390.65,-6.73,Stop Loss (candle low),bull,29,40.3,33.9,62.6,62.2,152.52,143.22,Coal India
GFS Basic,2015-01-15,2015-01-22,149.28,159.02,595,5794.98,218.72,5576.27,6.28,RSI Target 60,bull,7,42.2,60.2,67.1,70.1,149.21,145.26,Coal India
GFS Basic,2015-02-13,2015-02-20,152.56,153.55,617,611.35,225.13,386.22,0.41,RSI Target 60,bull,7,40.6,67.5,60.5,68.2,152.48,145.62,Coal India
GFS Basic,2021-12-02,2021-12-09,107.94,109.33,876,1215.97,226.72,989.25,1.05,RSI Target 60,bull,7,40.2,62.7,61.4,63.8,107.89,104.86,Coal India
GFS Basic,2022-10-04,2022-10-14,167.83,176.91,569,5164.42,232.89,4931.53,5.16,RSI Target 60,bull,10,40.3,61.8,71.2,70.9,167.75,163.25,Coal India
GFS Basic,2024-03-14,2024-04-04,377.24,394.44,265,4557.59,242.2,4315.39,4.32,RSI Target 60,bull,21,40.7,71.1,66.4,92.9,377.05,362.23,Coal India
GFS Basic,2024-06-28,2024-07-09,418.72,433.94,249,3790.68,250.94,3539.73,3.4,RSI Target 60,bull,11,44.8,66.5,63.1,90.1,418.51,411.27,Coal India
GFS Advanced,2014-07-24,2014-07-25,155.57,151.24,610,-2639.84,223.47,-2863.31,-3.02,Stop Loss (candle low),bull,1,44.7,39.0,68.6,66.3,155.49,154.05,Coal India
GFS Advanced,2015-01-15,2015-01-22,149.28,159.02,618,6018.99,226.58,5792.41,6.28,RSI Target 60,bull,7,42.2,60.2,67.1,70.1,149.21,145.26,Coal India
GFS Advanced,2024-03-18,2024-03-19,372.53,368.25,262,-1122.12,231.06,-1353.19,-1.39,Price < 50 EMA,bull,1,40.7,40.0,65.2,93.7,372.35,363.42,Coal India
GFS Advanced,2024-06-28,2024-07-09,418.72,433.94,230,3501.43,232.97,3268.46,3.39,RSI Target 60,bull,11,44.8,66.5,63.1,90.1,418.51,411.27,Coal India
GFS Basic,2006-05-23,2006-06-06,2928.3,2546.64,32,-12213.1,210.91,-12424.01,-13.26,Stop Loss (candle low),bull,14,42.7,25.5,55.0,93.3,2926.84,2548.7,Bajaj Finserv
GFS Basic,2010-01-22,2010-01-27,34.16,31.45,2435,-6583.15,193.34,-6776.48,-8.15,Stop Loss (candle low),bull,5,37.9,27.9,60.5,71.3,34.14,32.35,Bajaj Finserv
GFS Basic,2010-06-02,2010-06-08,45.13,43.24,1700,-3211.43,182.5,-3393.93,-4.42,Stop Loss (candle low),bull,6,37.4,43.7,63.3,73.4,45.11,44.04,Bajaj Finserv
GFS Basic,2010-10-13,2010-10-20,49.87,47.25,1474,-3860.52,174.69,-4035.2,-5.49,Stop Loss (candle low),bull,7,36.0,19.3,73.1,73.7,49.85,48.09,Bajaj Finserv
GFS Basic,2011-03-31,2011-04-08,52.77,51.37,1320,-1845.14,168.22,-2013.36,-2.89,RSI Target 60,bull,8,41.5,68.8,63.3,70.5,52.75,49.8,Bajaj Finserv
GFS Basic,2011-05-06,2011-05-31,47.8,50.17,1418,3349.0,169.43,3179.57,4.69,RSI Target 60,bull,25,37.4,61.4,59.5,69.2,47.78,46.27,Bajaj Finserv
GFS Basic,2012-03-21,2012-03-22,59.91,58.32,1182,-1876.64,170.74,-2047.38,-2.89,Stop Loss (candle low),bull,1,35.8,33.8,86.0,65.7,59.88,58.67,Bajaj Finserv
GFS Basic,2012-05-21,2012-05-23,68.74,64.16,1001,-4579.09,163.49,-4742.58,-6.89,Stop Loss (candle low),bull,2,40.4,26.9,71.0,73.2,68.7,66.12,Bajaj Finserv
GFS Basic,2012-08-30,2012-09-24,77.65,81.84,828,3470.52,161.81,3308.71,5.15,RSI Target 60,bull,25,44.6,63.9,67.3,68.7,77.61,72.04,Bajaj Finserv
GFS Basic,2012-10-25,2012-10-29,91.76,84.94,735,-5012.83,160.01,-5172.84,-7.67,Stop Loss (candle low),bull,4,42.8,38.4,69.0,71.4,91.71,87.76,Bajaj Finserv
GFS Basic,2013-01-03,2013-01-11,91.72,87.89,682,-2609.99,151.63,-2761.62,-4.41,Stop Loss (candle low),bull,8,40.2,44.5,46.4,71.7,91.67,89.92,Bajaj Finserv
GFS Basic,2014-07-24,2014-08-04,95.59,94.46,627,-707.83,147.79,-855.62,-1.43,RSI Target 60,bull,11,44.5,60.6,67.3,75.7,95.55,90.62,Bajaj Finserv
GFS Basic,2014-08-20,2014-08-26,93.0,101.22,636,5230.27,152.19,5078.08,8.59,RSI Target 60,bull,6,43.6,69.5,67.7,75.7,92.95,91.56,Bajaj Finserv
GFS Basic,2014-09-23,2014-09-24,107.82,103.71,593,-2435.52,154.89,-2590.4,-4.05,Stop Loss (candle low),bull,1,40.8,37.3,75.2,82.3,107.76,104.93,Bajaj Finserv
GFS Basic,2014-12-29,2015-01-01,132.48,127.84,464,-2154.56,149.7,-2304.26,-3.75,Stop Loss (candle low),bull,3,42.4,45.9,69.3,86.5,132.42,129.72,Bajaj Finserv
GFS Basic,2015-02-27,2015-03-20,142.22,137.1,417,-2135.13,144.91,-2280.05,-3.84,Stop Loss (candle low),bull,21,42.3,44.8,56.8,84.8,142.15,139.43,Bajaj Finserv
GFS Basic,2015-06-30,2015-07-02,153.17,159.21,373,2251.87,144.63,2107.24,3.69,RSI Target 60,bull,2,44.1,77.6,63.1,89.4,153.09,149.15,Bajaj Finserv
GFS Basic,2015-09-03,2015-09-07,186.28,174.11,317,-3858.29,142.56,-4000.85,-6.78,Stop Loss (candle low),bull,4,37.6,34.2,69.2,88.6,186.19,178.03,Bajaj Finserv
GFS Basic,2015-10-01,2015-10-19,178.91,177.89,309,-316.5,137.86,-454.36,-0.82,RSI Target 60,bull,18,42.1,62.9,53.0,82.6,178.82,173.42,Bajaj Finserv
GFS Basic,2016-05-27,2016-06-13,184.77,176.42,297,-2481.17,134.71,-2615.88,-4.77,Stop Loss (candle low),sideways,17,41.7,51.6,67.0,62.8,184.68,178.23,Bajaj Finserv
GFS Basic,2016-08-22,2016-08-23,273.98,267.08,191,-1318.84,130.26,-1449.09,-2.77,Stop Loss (candle low),bull,1,39.5,45.3,79.8,75.2,273.84,269.38,Bajaj Finserv
GFS Basic,2016-10-13,2016-10-21,311.95,326.12,163,2308.91,130.72,2178.19,4.28,RSI Target 60,bull,8,44.9,64.4,72.7,75.4,311.8,307.56,Bajaj Finserv
GFS Basic,2016-11-10,2016-11-11,312.95,300.87,169,-2040.95,130.75,-2171.7,-4.11,Stop Loss (candle low),bull,1,37.1,36.8,58.9,79.3,312.79,304.14,Bajaj Finserv
GFS Basic,2017-09-26,2017-10-16,523.97,533.33,97,908.15,129.22,778.93,1.53,RSI Target 60,bull,20,37.6,65.8,71.3,74.2,523.71,498.54,Bajaj Finserv
GFS Basic,2018-04-27,2018-05-04,545.2,532.71,95,-1186.83,129.2,-1316.03,-2.54,Stop Loss (candle low),bull,7,42.8,52.0,67.7,68.2,544.93,533.7,Bajaj Finserv
GFS Basic,2018-06-20,2018-06-22,595.25,615.23,84,1678.67,128.19,1550.49,3.1,RSI Target 60,bull,2,44.5,77.0,76.3,70.8,594.95,588.54,Bajaj Finserv
GFS Basic,2018-07-03,2018-07-09,588.18,610.25,88,1942.22,132.37,1809.85,3.5,RSI Target 60,bull,6,40.2,60.3,66.8,64.1,587.88,573.72,Bajaj Finserv
GFS Basic,2018-09-14,2018-09-19,678.11,628.91,79,-3886.5,130.35,-4016.85,-7.5,Stop Loss (candle low),bull,5,36.5,29.2,63.8,74.6,677.77,637.88,Bajaj Finserv
GFS Basic,2019-01-21,2019-01-28,638.32,602.89,78,-2762.86,123.11,-2885.97,-5.8,Stop Loss (candle low),bull,7,41.6,33.1,75.8,62.5,638.0,618.86,Bajaj Finserv
GFS Basic,2019-07-09,2019-07-22,791.35,713.88,59,-4570.6,114.35,-4684.95,-10.03,Stop Loss (candle low),bull,13,39.0,24.2,50.6,70.6,790.95,739.2,Bajaj Finserv
GFS Basic,2019-12-09,2019-12-20,897.4,924.94,47,1294.32,110.4,1183.92,2.81,RSI Target 60,bull,11,40.4,66.7,74.9,67.9,896.95,879.19,Bajaj Finserv
GFS Basic,2020-01-08,2020-01-17,914.57,968.29,47,2524.83,113.47,2411.36,5.61,RSI Target 60,bull,9,39.6,60.1,76.8,73.9,914.11,893.2,Bajaj Finserv
GFS Basic,2020-02-03,2020-02-24,921.37,943.56,50,1109.62,118.86,990.76,2.15,RSI Target 60,bull,21,36.1,63.1,66.8,72.0,920.91,885.57,Bajaj Finserv
GFS Basic,2020-02-27,2020-02-28,947.28,902.09,49,-2214.56,116.19,-2330.75,-5.02,Stop Loss (candle low),bull,1,40.7,30.8,50.2,72.0,946.81,923.62,Bajaj Finserv
GFS Basic,2021-11-08,2021-11-22,1836.53,1703.1,24,-3202.22,109.96,-3312.18,-7.51,Stop Loss (candle low),bull,14,44.8,40.0,69.7,94.0,1835.61,1747.12,Bajaj Finserv
GFS Basic,2024-10-11,2024-10-15,1883.82,1852.12,22,-697.48,106.71,-804.19,-1.94,Stop Loss (candle low),bull,4,44.0,42.6,68.1,68.6,1882.88,1853.27,Bajaj Finserv
GFS Basic,2025-05-12,2025-05-20,2057.63,2003.12,19,-1035.59,101.14,-1136.73,-2.91,Stop Loss (candle low),bull,8,44.5,43.1,66.2,61.9,2056.6,2009.81,Bajaj Finserv
GFS Basic,2025-05-30,2025-06-03,2031.73,1989.93,19,-794.04,100.3,-894.33,-2.32,Stop Loss (candle low),bull,4,43.9,45.0,60.3,62.3,2030.71,2008.92,Bajaj Finserv
