strategy,entry_date,exit_date,entry_price,exit_price,direction,lot_size,gross_pnl,costs,net_pnl,pnl_pct,reason,regime,duration,option_type,strike,expiry,entry_prem,exit_prem,iv_entry,premium_collected,premium_at_exit,strike_ce,strike_pe,net_premium,cost_at_exit,max_loss,strike_long,strike_short,debit_paid,exit_value
F1 Trend Futures,2026-02-26,2026-03-17,25496.55,23581.15,LONG,65,-124501.03,994.35,-125495.37,-7.57,Signal Flip,bull,19,,,,,,,,,,,,,,,,,
F2 MACD Futures,2009-06-08,2009-06-10,4429.9,4651.39,SHORT,25,-5537.37,115.73,-5653.1,-5.1,Stop Loss,bull,2,,,,,,,,,,,,,,,,,
F2 MACD Futures,2009-10-06,2009-11-11,5027.4,5003.95,SHORT,25,586.24,121.2,465.05,0.37,Signal Exit,bull,36,,,,,,,,,,,,,,,,,
F2 MACD Futures,2010-01-19,2010-02-17,5225.65,4914.0,SHORT,25,7791.25,119.8,7671.45,5.87,Signal Exit,bull,29,,,,,,,,,,,,,,,,,
F2 MACD Futures,2010-04-12,2010-05-31,5339.7,5086.3,SHORT,25,6335.01,122.47,6212.54,4.65,Signal Exit,bull,49,,,,,,,,,,,,,,,,,
F2 MACD Futures,2010-07-02,2010-07-12,5237.1,5383.0,SHORT,25,-3647.5,127.07,-3774.57,-2.88,Signal Exit,bull,10,,,,,,,,,,,,,,,,,
F2 MACD Futures,2010-07-28,2010-08-19,5397.55,5540.2,SHORT,25,-3566.26,129.51,-3695.77,-2.74,Signal Exit,bull,22,,,,,,,,,,,,,,,,,
F2 MACD Futures,2010-10-08,2010-11-04,6103.45,6281.8,SHORT,25,-4458.74,141.01,-4599.75,-3.01,Signal Exit,bull,27,,,,,,,,,,,,,,,,,
F2 MACD Futures,2010-11-04,2010-11-12,6281.8,6071.65,LONG,25,-5253.75,137.75,-5391.5,-3.43,Signal Exit,bull,8,,,,,,,,,,,,,,,,,
F2 MACD Futures,2010-11-12,2010-12-03,6071.65,5992.8,SHORT,25,1971.25,136.53,1834.72,1.21,Signal Exit,bull,21,,,,,,,,,,,,,,,,,
F2 MACD Futures,2011-01-07,2011-02-15,5904.6,5481.0,SHORT,25,10590.0,128.59,10461.41,7.09,Signal Exit,bull,39,,,,,,,,,,,,,,,,,
F2 MACD Futures,2011-04-18,2011-05-30,5729.1,5473.1,SHORT,25,6400.0,128.47,6271.53,4.38,Signal Exit,sideways,42,,,,,,,,,,,,,,,,,
F2 MACD Futures,2011-07-18,2011-07-25,5567.05,5680.3,SHORT,25,-2831.25,131.68,-2962.93,-2.13,Signal Exit,bear,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2011-07-25,2011-07-26,5680.3,5574.85,LONG,25,-2636.24,130.05,-2766.29,-1.95,Signal Exit,bear,1,,,,,,,,,,,,,,,,,
F2 MACD Futures,2011-07-26,2011-08-30,5574.85,5001.0,SHORT,25,14346.25,121.15,14225.1,10.21,Signal Exit,bear,35,,,,,,,,,,,,,,,,,
F2 MACD Futures,2011-09-29,2011-10-03,5015.45,4849.5,LONG,25,-4148.75,118.8,-4267.56,-3.4,Signal Exit,bear,4,,,,,,,,,,,,,,,,,
F2 MACD Futures,2011-11-11,2011-12-02,5168.85,5050.15,SHORT,25,2967.5,121.91,2845.59,2.2,Signal Exit,bear,21,,,,,,,,,,,,,,,,,
F2 MACD Futures,2012-02-23,2012-04-03,5483.3,5358.5,SHORT,25,3120.0,126.69,2993.3,2.18,Signal Exit,sideways,40,,,,,,,,,,,,,,,,,
F2 MACD Futures,2012-07-13,2012-08-02,5227.25,5227.75,SHORT,25,-12.5,124.67,-137.17,-0.1,Signal Exit,sideways,20,,,,,,,,,,,,,,,,,
F2 MACD Futures,2012-08-29,2012-09-12,5287.8,5431.0,SHORT,25,-3580.0,127.82,-3707.82,-2.8,Signal Exit,bull,14,,,,,,,,,,,,,,,,,
F2 MACD Futures,2012-10-09,2012-11-29,5704.6,5825.0,SHORT,25,-3010.0,133.93,-3143.93,-2.2,Signal Exit,bull,51,,,,,,,,,,,,,,,,,
F2 MACD Futures,2012-12-17,2013-01-03,5857.9,6009.5,SHORT,25,-3790.0,136.79,-3926.79,-2.68,Signal Exit,bull,17,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-01-03,2013-01-10,6009.5,5968.65,LONG,25,-1021.25,136.16,-1157.41,-0.77,Signal Exit,bull,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-01-10,2013-01-15,5968.65,6056.6,SHORT,25,-2198.75,137.52,-2336.27,-1.57,Signal Exit,bull,5,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-01-15,2013-01-16,6056.6,6001.85,LONG,25,-1368.75,136.67,-1505.42,-0.99,Signal Exit,bull,1,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-01-16,2013-01-17,6001.85,6039.2,SHORT,25,-933.75,137.25,-1071.0,-0.71,Signal Exit,bull,1,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-01-17,2013-01-24,6039.2,6019.35,LONG,25,-496.25,136.94,-633.19,-0.42,Signal Exit,bull,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-05-23,2013-07-01,5967.05,5898.85,SHORT,25,1704.99,135.07,1569.92,1.05,Signal Exit,bull,39,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-07-26,2013-08-30,5886.2,5471.8,SHORT,25,10360.01,128.45,10231.56,6.95,Signal Exit,bull,35,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-09-30,2013-10-09,5735.3,6007.45,SHORT,25,-6803.76,136.76,-6940.52,-4.84,Signal Exit,bear,9,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-10-09,2013-10-28,6007.45,6101.1,LONG,25,2341.25,138.21,2203.04,1.47,Signal Exit,sideways,19,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-10-28,2013-10-30,6101.1,6251.7,SHORT,25,-3765.0,140.55,-3905.55,-2.56,Signal Exit,sideways,2,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-10-30,2013-11-06,6251.7,6215.15,LONG,25,-913.76,139.98,-1053.74,-0.67,Signal Exit,sideways,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-11-06,2013-12-02,6215.15,6217.85,SHORT,25,-67.5,140.02,-207.53,-0.13,Signal Exit,bull,26,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-12-02,2013-12-16,6217.85,6154.7,LONG,25,-1578.75,139.04,-1717.79,-1.11,Signal Exit,bull,14,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-12-16,2013-12-24,6154.7,6268.4,SHORT,25,-2842.49,140.8,-2983.3,-1.94,Signal Exit,bull,8,,,,,,,,,,,,,,,,,
F2 MACD Futures,2013-12-24,2014-01-02,6268.4,6221.15,LONG,25,-1181.25,140.07,-1321.32,-0.84,Signal Exit,bull,9,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-01-02,2014-01-15,6221.15,6320.9,SHORT,25,-2493.75,141.62,-2635.37,-1.69,Signal Exit,bull,13,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-04-07,2014-04-09,6695.05,6796.2,SHORT,25,-2528.76,148.99,-2677.75,-1.6,Signal Exit,bull,2,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-04-09,2014-04-15,6796.2,6733.1,LONG,25,-1577.5,148.01,-1725.51,-1.02,Signal Exit,bull,6,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-04-15,2014-05-12,6733.1,7014.25,SHORT,25,-7028.75,152.37,-7181.12,-4.27,Signal Exit,bull,27,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-05-30,2014-06-05,7229.95,7474.1,SHORT,25,-6103.75,159.5,-6263.25,-3.47,Signal Exit,bull,6,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-06-05,2014-06-16,7474.1,7533.55,LONG,25,1486.24,160.42,1325.82,0.71,Signal Exit,bull,11,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-06-16,2014-07-04,7533.55,7751.6,SHORT,25,-5451.26,163.8,-5615.06,-2.98,Signal Exit,bull,18,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-07-04,2014-07-08,7751.6,7623.2,LONG,25,-3210.0,161.81,-3371.81,-1.74,Signal Exit,bull,4,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-07-08,2014-07-22,7623.2,7767.85,SHORT,25,-3616.25,164.06,-3780.3,-1.98,Signal Exit,bull,14,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-07-22,2014-08-01,7767.85,7602.6,LONG,25,-4131.25,161.49,-4292.74,-2.21,Signal Exit,bull,10,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-08-01,2014-08-18,7602.6,7874.25,SHORT,25,-6791.25,165.71,-6956.95,-3.66,Signal Exit,bull,17,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-08-18,2014-09-15,7874.25,8042.0,LONG,25,4193.75,168.31,4025.44,2.04,Signal Exit,bull,28,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-09-15,2014-10-22,8042.0,7995.9,SHORT,25,1152.5,167.59,984.91,0.49,Signal Exit,bull,37,,,,,,,,,,,,,,,,,
F2 MACD Futures,2014-12-02,2015-01-02,8524.7,8395.45,SHORT,25,3231.25,173.79,3057.46,1.43,Signal Exit,bull,31,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-01-02,2015-01-07,8395.45,8102.1,LONG,25,-7333.75,169.24,-7502.99,-3.57,Signal Exit,bull,5,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-01-07,2015-01-09,8102.1,8284.5,SHORT,25,-4560.0,172.07,-4732.07,-2.34,Signal Exit,bull,2,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-01-09,2015-02-05,8284.5,8711.7,LONG,25,10680.0,178.69,10501.31,5.07,Signal Exit,bull,27,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-02-05,2015-02-19,8711.7,8895.3,SHORT,25,-4589.99,181.54,-4771.53,-2.19,Signal Exit,bull,14,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-02-19,2015-02-23,8895.3,8754.95,LONG,25,-3508.74,179.36,-3688.1,-1.66,Signal Exit,bull,4,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-02-23,2015-03-03,8754.95,8996.25,SHORT,25,-6032.5,183.1,-6215.6,-2.84,Signal Exit,bull,8,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-03-03,2015-03-09,8996.25,8756.75,LONG,25,-5987.5,179.39,-6166.89,-2.74,Signal Exit,bull,6,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-03-09,2015-04-06,8756.75,8659.9,SHORT,25,2421.24,177.89,2243.35,1.02,Signal Exit,bull,28,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-07-27,2015-08-06,8361.0,8588.65,SHORT,25,-5691.26,176.78,-5868.04,-2.81,Signal Exit,bear,10,,,,,,,,,,,,,,,,,
F2 MACD Futures,2015-08-06,2015-08-10,8588.65,8525.6,LONG,25,-1576.27,175.81,-1752.08,-0.82,Signal Exit,sideways,4,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-04-06,2016-04-13,7614.35,7850.45,SHORT,25,-5902.5,165.34,-6067.84,-3.19,Signal Exit,bear,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-04-13,2016-04-29,7850.45,7849.8,LONG,25,-16.26,165.33,-181.59,-0.09,Signal Exit,bear,16,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-04-29,2016-05-26,7849.8,8069.65,SHORT,25,-5496.25,168.74,-5664.99,-2.89,Signal Exit,bear,27,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-05-26,2016-06-13,8069.65,8110.6,LONG,25,1023.75,169.37,854.38,0.42,Signal Exit,sideways,18,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-06-13,2016-07-04,8110.6,8370.7,SHORT,25,-6502.5,173.4,-6675.91,-3.29,Signal Exit,bull,21,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-07-04,2016-08-01,8370.7,8636.55,LONG,25,6646.24,177.53,6468.71,3.09,Signal Exit,bull,28,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-08-01,2016-08-31,8636.55,8786.2,SHORT,25,-3741.26,179.85,-3921.11,-1.82,Signal Exit,bull,30,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-08-31,2016-09-14,8786.2,8726.6,LONG,25,-1490.01,178.92,-1668.94,-0.76,Signal Exit,bull,14,,,,,,,,,,,,,,,,,
F2 MACD Futures,2016-09-14,2016-10-24,8726.6,8708.95,SHORT,25,441.24,178.65,262.59,0.12,Signal Exit,bull,40,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-02-15,2017-02-22,8724.7,8926.9,SHORT,25,-5055.0,182.03,-5237.03,-2.4,Signal Exit,sideways,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-02-22,2017-02-27,8926.9,8896.7,LONG,25,-755.0,181.56,-936.57,-0.42,Signal Exit,bull,5,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-02-27,2017-03-15,8896.7,9084.8,SHORT,25,-4702.49,184.48,-4886.97,-2.2,Signal Exit,bull,16,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-03-15,2017-03-22,9084.8,9030.45,LONG,25,-1358.74,183.64,-1542.38,-0.68,Signal Exit,bull,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-03-22,2017-04-05,9030.45,9265.15,SHORT,25,-5867.5,187.27,-6054.78,-2.68,Signal Exit,bull,14,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-04-05,2017-04-07,9265.15,9198.3,LONG,25,-1671.26,186.24,-1857.5,-0.8,Signal Exit,bull,2,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-04-07,2017-04-26,9198.3,9351.85,SHORT,25,-3838.75,188.62,-4027.36,-1.75,Signal Exit,bull,19,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-04-26,2017-05-09,9351.85,9316.85,LONG,25,-875.0,188.08,-1063.08,-0.45,Signal Exit,bull,13,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-05-09,2017-05-10,9316.85,9407.3,SHORT,25,-2261.25,189.48,-2450.73,-1.05,Signal Exit,bull,1,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-05-10,2017-05-22,9407.3,9438.25,LONG,25,773.75,189.96,583.8,0.25,Signal Exit,bull,12,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-05-22,2017-05-26,9438.25,9595.1,SHORT,25,-3921.24,192.39,-4113.63,-1.74,Signal Exit,bull,4,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-05-26,2017-06-12,9595.1,9616.4,LONG,25,532.52,192.72,339.8,0.14,Signal Exit,bull,17,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-06-12,2017-07-07,9616.4,9665.8,SHORT,25,-1234.99,193.49,-1428.47,-0.59,Signal Exit,bull,25,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-07-07,2017-08-07,9665.8,10057.4,LONG,25,9790.01,199.56,9590.45,3.97,Signal Exit,bull,31,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-08-07,2017-09-01,10057.4,9974.4,SHORT,25,2075.0,198.27,1876.73,0.75,Signal Exit,bull,25,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-09-25,2017-10-10,9872.6,10016.95,SHORT,25,-3608.76,198.93,-3807.7,-1.54,Signal Exit,bull,15,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-11-08,2017-11-27,10303.15,10399.55,SHORT,25,-2409.99,204.87,-2614.85,-1.02,Signal Exit,bull,19,,,,,,,,,,,,,,,,,
F2 MACD Futures,2017-11-27,2017-11-30,10399.55,10226.55,LONG,25,-4325.0,202.18,-4527.18,-1.74,Signal Exit,bull,3,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-02-02,2018-03-13,10760.6,10426.85,SHORT,25,8343.75,205.29,8138.46,3.03,Signal Exit,bull,39,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-05-16,2018-06-07,10741.1,10768.35,SHORT,25,-681.25,210.58,-891.83,-0.33,Signal Exit,bull,22,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-06-07,2018-06-20,10768.35,10772.05,LONG,25,92.5,210.64,-118.14,-0.04,Signal Exit,bull,13,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-06-20,2018-07-09,10772.05,10852.9,SHORT,25,-2021.26,211.9,-2233.16,-0.83,Signal Exit,bull,19,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-08-14,2018-08-21,11435.1,11570.9,SHORT,25,-3395.02,223.03,-3618.05,-1.27,Signal Exit,bull,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-08-21,2018-09-03,11570.9,11582.35,LONG,25,286.23,223.21,63.02,0.02,Signal Exit,bull,13,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-09-03,2018-10-29,11582.35,10250.85,SHORT,25,33287.5,202.56,33084.94,11.43,Signal Exit,bull,56,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-12-10,2018-12-14,10488.45,10805.45,SHORT,25,-7925.0,211.16,-8136.16,-3.1,Signal Exit,bear,4,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-12-14,2018-12-24,10805.45,10663.5,LONG,25,-3548.75,208.96,-3757.71,-1.39,Signal Exit,sideways,10,,,,,,,,,,,,,,,,,
F2 MACD Futures,2018-12-24,2019-01-16,10663.5,10890.3,SHORT,25,-5670.0,212.48,-5882.47,-2.21,Signal Exit,bear,23,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-02-14,2019-02-26,10746.05,10835.3,SHORT,25,-2231.25,211.62,-2442.87,-0.91,Signal Exit,bear,12,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-04-08,2019-05-20,11604.5,11828.25,SHORT,25,-5593.75,227.02,-5820.77,-2.01,Signal Exit,bull,42,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-06-13,2019-07-03,11914.05,11916.75,SHORT,25,-67.5,228.39,-295.9,-0.1,Signal Exit,bull,20,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-10-07,2019-10-16,11126.4,11464.0,SHORT,25,-8439.99,221.37,-8661.36,-3.11,Signal Exit,bear,9,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-11-13,2019-11-28,11840.45,12151.15,SHORT,25,-7767.5,232.03,-7999.53,-2.7,Signal Exit,bull,15,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-11-28,2019-11-29,12151.15,12056.05,LONG,25,-2377.51,230.55,-2608.07,-0.86,Signal Exit,bull,1,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-11-29,2019-12-18,12056.05,12221.65,SHORT,25,-4140.01,233.12,-4373.14,-1.45,Signal Exit,bull,19,,,,,,,,,,,,,,,,,
F2 MACD Futures,2019-12-31,2020-01-14,12168.45,12362.3,SHORT,25,-4846.24,235.3,-5081.54,-1.67,Signal Exit,bull,14,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-01-14,2020-01-21,12362.3,12169.85,LONG,25,-4811.25,232.32,-5043.57,-1.63,Signal Exit,bull,7,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-01-21,2020-02-12,12169.85,12201.2,SHORT,25,-783.76,232.8,-1016.57,-0.33,Signal Exit,bull,22,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-02-12,2020-02-18,12201.2,11992.5,LONG,25,-5217.5,229.57,-5447.07,-1.79,Signal Exit,bull,6,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-05-18,2020-05-27,8823.25,9264.41,SHORT,25,-11029.06,187.26,-11216.33,-5.08,Stop Loss,bear,9,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-05-27,2020-06-16,9314.95,9914.0,LONG,25,14976.25,197.34,14778.91,6.35,Signal Exit,bear,20,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-06-16,2020-06-19,9914.0,10244.4,SHORT,25,-8260.01,202.46,-8462.47,-3.41,Signal Exit,bear,3,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-06-19,2020-06-30,10244.4,10302.1,LONG,25,1442.48,203.35,1239.13,0.48,Signal Exit,bear,11,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-06-30,2020-07-02,10302.1,10551.7,SHORT,25,-6240.01,207.23,-6447.24,-2.5,Signal Exit,bear,2,,,,,,,,,,,,,,,,,
F2 MACD Futures,2020-07-02,2020-07-14,10551.7,10607.35,LONG,25,1391.24,208.09,1183.15,0.45,Signal Exit,bear,12,,,,,,,,,,,,,,,,,
