strategy,instrument,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,costs,pnl,pnl_pct,cost_stt,cost_txn,cost_dp,cost_stamp,cost_gst,reason,regime,duration
52-Week High Breakout,Asian Paints,2009-10-07,2009-10-21,128.71,132.0,807,2660.26,248.89,2411.37,2.32,210.39,6.25,15.34,15.58,1.1247,TrailingStop,bull,14
52-Week High Breakout,Asian Paints,2009-10-23,2009-12-22,144.97,142.04,733,-2146.54,249.24,-2395.78,-2.25,210.38,6.25,15.34,15.94,1.1247,TrailingStop,bull,60
52-Week High Breakout,Asian Paints,2010-01-12,2010-02-22,160.04,158.51,649,-995.82,245.11,-1240.93,-1.19,206.74,6.14,15.34,15.58,1.1052,TrailingStop,bull,41
52-Week High Breakout,Asian Paints,2010-03-03,2010-05-21,171.97,175.3,597,1988.83,245.54,1743.29,1.7,207.32,6.16,15.34,15.4,1.1083,Signal,bull,79
52-Week High Breakout,Asian Paints,2010-06-09,2010-09-30,198.23,232.76,527,18199.54,266.33,17933.21,17.17,227.13,6.75,15.34,15.67,1.2142,Signal,bull,113
52-Week High Breakout,Asian Paints,2010-12-21,2011-01-10,255.95,235.3,474,-9789.38,274.78,-10064.16,-8.3,232.85,6.92,15.34,18.2,1.2448,StopLoss,bull,20
52-Week High Breakout,Asian Paints,2011-05-25,2011-06-16,263.88,267.28,424,1442.13,265.45,1176.68,1.05,225.21,6.69,15.34,16.78,1.204,TrailingStop,bull,22
52-Week High Breakout,Asian Paints,2011-06-30,2011-08-01,281.62,270.98,401,-4265.85,261.86,-4527.71,-4.01,221.59,6.58,15.34,16.94,1.1846,Signal,bull,32
52-Week High Breakout,Asian Paints,2012-04-03,2012-06-01,297.69,334.21,365,13328.96,270.6,13058.36,12.02,230.64,6.85,15.34,16.3,1.233,TrailingStop,bull,59
52-Week High Breakout,Asian Paints,2012-11-06,2012-11-19,367.05,347.11,330,-6579.98,277.67,-6857.65,-5.66,235.67,7.0,15.34,18.17,1.2599,Signal,bull,13
52-Week High Breakout,Asian Paints,2012-11-29,2013-02-26,387.16,393.96,296,2013.57,272.08,1741.49,1.52,231.21,6.87,15.34,17.19,1.2361,Signal,bull,89
52-Week High Breakout,Asian Paints,2013-03-11,2013-04-08,426.32,413.87,272,-3386.58,269.51,-3656.09,-3.15,228.53,6.79,15.34,17.39,1.2217,Signal,bull,28
52-Week High Breakout,Asian Paints,2013-07-17,2013-08-05,452.69,426.2,249,-6596.87,258.98,-6855.85,-6.08,218.85,6.5,15.34,16.91,1.1699,TrailingStop,bull,19
52-Week High Breakout,Asian Paints,2013-10-22,2013-11-22,472.61,457.19,224,-3452.74,247.0,-3699.74,-3.49,208.28,6.19,15.34,15.88,1.1134,TrailingStop,bull,31
52-Week High Breakout,Asian Paints,2014-05-14,2014-05-26,504.11,473.49,203,-6215.29,236.3,-6451.59,-6.3,198.45,5.89,15.34,15.35,1.0609,Signal,bull,12
52-Week High Breakout,Asian Paints,2014-07-22,2014-09-25,550.65,567.16,175,2889.83,232.46,2657.37,2.76,195.62,5.81,15.34,14.45,1.0458,Signal,bull,65
52-Week High Breakout,Asian Paints,2014-11-17,2014-12-17,632.95,665.85,156,5131.66,240.07,4891.59,4.95,202.61,6.02,15.34,14.81,1.0832,TrailingStop,bull,30
52-Week High Breakout,Asian Paints,2015-01-08,2015-02-02,750.4,758.7,138,1144.94,246.64,898.3,0.87,208.26,6.19,15.34,15.53,1.1133,TrailingStop,bull,25
52-Week High Breakout,Asian Paints,2015-08-04,2015-08-24,833.21,765.98,125,-8403.98,238.07,-8642.05,-8.3,199.9,5.94,15.34,15.62,1.0687,StopLoss,bull,20
52-Week High Breakout,Asian Paints,2016-05-12,2016-10-21,856.74,1068.62,112,23730.18,253.15,23477.03,24.47,215.64,6.4,15.34,14.39,1.1528,Signal,bull,162
52-Week High Breakout,Asian Paints,2017-09-01,2017-09-26,1137.93,1097.61,104,-4192.41,273.97,-4466.38,-3.77,232.5,6.91,15.34,17.75,1.2429,Signal,bull,25
52-Week High Breakout,Asian Paints,2018-05-11,2018-08-31,1206.66,1292.11,94,8032.83,275.7,7757.13,6.84,234.88,6.98,15.34,17.01,1.2557,Signal,bull,112
52-Week High Breakout,Asian Paints,2019-03-26,2019-04-10,1402.88,1330.51,86,-6223.83,276.98,-6500.81,-5.39,235.07,6.98,15.34,18.1,1.2567,Signal,bull,15
52-Week High Breakout,Asian Paints,2019-08-02,2019-09-20,1467.58,1473.25,78,442.49,270.16,172.33,0.15,229.38,6.81,15.34,17.17,1.2263,TrailingStop,bull,49
52-Week High Breakout,Asian Paints,2019-09-20,2019-11-19,1587.06,1636.26,73,3592.17,276.5,3315.67,2.86,235.3,6.99,15.34,17.38,1.2579,Signal,bull,60
52-Week High Breakout,Asian Paints,2020-02-03,2020-02-28,1777.11,1709.08,67,-4558.07,275.19,-4833.26,-4.06,233.57,6.94,15.34,17.86,1.2487,Signal,bull,25
52-Week High Breakout,Asian Paints,2020-08-21,2021-01-15,1872.22,2474.11,61,36715.15,307.15,36408.0,31.88,265.13,7.87,15.34,17.13,1.4174,TrailingStop,bull,147
52-Week High Breakout,Asian Paints,2021-06-15,2021-07-30,2927.78,2844.34,50,-4172.31,336.31,-4508.62,-3.08,288.61,8.57,15.34,21.96,1.5429,Signal,bull,45
52-Week High Breakout,Asian Paints,2021-08-31,2021-10-19,3080.95,3060.95,46,-920.05,329.31,-1249.36,-0.88,282.53,8.39,15.34,21.26,1.5104,Signal,bull,49
52-Week High Breakout,Asian Paints,2022-09-28,2022-09-30,3460.24,3181.04,41,-11447.49,318.73,-11766.22,-8.29,272.29,8.09,15.34,21.28,1.4557,StopLoss,bull,2
52-Week High Breakout,Asian Paints,2025-11-13,2026-01-01,2876.35,2750.62,46,-5783.42,303.36,-6086.78,-4.6,258.84,7.69,15.34,19.85,1.3838,Signal,bull,49
52-Week High Breakout,Axis Bank,2005-09-21,2005-09-29,50.11,46.07,1895,-7662.43,218.41,-7880.84,-8.3,182.26,5.41,15.34,14.24,0.9744,StopLoss,bull,8
52-Week High Breakout,Axis Bank,2005-12-14,2005-12-15,53.94,49.59,1622,-7059.98,202.45,-7262.43,-8.3,167.93,4.99,15.34,13.12,0.8978,StopLoss,bull,1
52-Week High Breakout,Axis Bank,2006-01-23,2006-01-24,64.25,59.06,1254,-6500.81,187.63,-6688.44,-8.3,154.63,4.59,15.34,12.08,0.8267,StopLoss,bull,1
52-Week High Breakout,Axis Bank,2006-03-14,2006-03-16,66.57,66.93,1115,393.48,180.69,212.79,0.29,148.85,4.42,15.34,11.13,0.7958,TrailingStop,bull,2
52-Week High Breakout,Axis Bank,2006-09-28,2006-12-08,69.74,81.8,1067,12871.08,194.02,12677.06,17.04,161.69,4.8,15.34,11.16,0.8644,TrailingStop,bull,71
52-Week High Breakout,Axis Bank,2007-01-15,2007-01-16,94.25,89.43,917,-4414.7,202.81,-4617.51,-5.34,168.44,5.0,15.34,12.96,0.9005,TrailingStop,bull,1
52-Week High Breakout,Axis Bank,2007-01-16,2007-01-23,97.4,89.54,843,-6625.55,190.93,-6816.48,-8.3,157.6,4.68,15.34,12.32,0.8425,StopLoss,bull,7
52-Week High Breakout,Axis Bank,2007-02-02,2007-02-06,103.87,97.72,728,-4477.71,178.73,-4656.44,-6.16,146.76,4.36,15.34,11.34,0.7846,TrailingStop,bull,4
52-Week High Breakout,Axis Bank,2007-07-13,2007-07-30,114.91,108.76,619,-3804.69,169.45,-3974.14,-5.59,138.45,4.11,15.34,10.67,0.7402,TrailingStop,bull,17
52-Week High Breakout,Axis Bank,2007-09-27,2007-10-08,136.99,125.93,492,-5438.36,159.47,-5597.83,-8.31,129.36,3.84,15.34,10.11,0.6915,StopLoss,bull,11
52-Week High Breakout,Axis Bank,2007-10-15,2007-10-17,146.13,134.34,425,-5011.28,148.15,-5159.43,-8.31,119.2,3.54,15.34,9.32,0.6372,StopLoss,bull,2
52-Week High Breakout,Axis Bank,2007-11-05,2007-11-08,173.4,159.4,330,-4617.13,137.71,-4754.84,-8.31,109.82,3.26,15.34,8.58,0.5871,StopLoss,bull,3
52-Week High Breakout,Axis Bank,2007-11-20,2007-11-22,177.57,163.24,296,-4241.03,127.74,-4368.77,-8.31,100.88,3.0,15.34,7.88,0.5393,StopLoss,bull,2
52-Week High Breakout,Axis Bank,2008-01-09,2008-01-16,195.24,206.93,248,2898.7,125.94,2772.76,5.73,99.74,2.96,15.34,7.26,0.5332,TrailingStop,bull,7
52-Week High Breakout,Axis Bank,2009-06-29,2009-07-06,158.03,145.28,323,-4118.73,124.5,-4243.23,-8.31,97.97,2.91,15.34,7.66,0.5237,StopLoss,bull,7
52-Week High Breakout,Axis Bank,2009-10-01,2009-10-27,183.85,169.02,256,-3797.75,115.99,-3913.74,-8.32,90.33,2.68,15.34,7.06,0.4829,StopLoss,bull,26
52-Week High Breakout,Axis Bank,2010-01-15,2010-01-21,196.33,192.88,221,-762.04,110.96,-873.0,-2.01,86.02,2.55,15.34,6.51,0.4598,TrailingStop,bull,6
52-Week High Breakout,Axis Bank,2010-04-26,2010-05-21,233.09,216.19,182,-3076.15,106.42,-3182.57,-7.5,81.77,2.43,15.34,6.36,0.4371,TrailingStop,bull,25
52-Week High Breakout,Axis Bank,2010-07-15,2010-08-31,248.44,228.39,159,-3187.43,99.82,-3287.25,-8.32,75.82,2.25,15.34,5.93,0.4053,StopLoss,bull,47
52-Week High Breakout,Axis Bank,2010-09-15,2010-10-18,270.46,266.09,134,-586.7,95.27,-681.97,-1.88,71.9,2.14,15.34,5.44,0.3844,TrailingStop,bull,33
52-Week High Breakout,Axis Bank,2012-11-29,2013-02-25,247.6,264.52,144,2436.88,97.09,2339.79,6.56,73.74,2.19,15.34,5.35,0.3942,Signal,bull,88
52-Week High Breakout,Axis Bank,2014-05-09,2014-06-16,312.29,342.93,121,3707.94,103.15,3604.79,9.54,79.28,2.35,15.34,5.67,0.4238,TrailingStop,bull,38
52-Week High Breakout,Axis Bank,2014-11-07,2015-02-04,454.28,544.76,91,8234.11,115.73,8118.38,19.64,90.91,2.7,15.34,6.2,0.486,TrailingStop,bull,89
52-Week High Breakout,Axis Bank,2015-03-02,2015-03-09,627.16,576.55,78,-3947.2,119.95,-4067.15,-8.31,93.89,2.79,15.34,7.34,0.5019,StopLoss,bull,7
52-Week High Breakout,Axis Bank,2016-08-12,2016-09-23,582.38,565.53,77,-1297.83,113.64,-1411.47,-3.15,88.39,2.63,15.34,6.73,0.4725,TrailingStop,bull,42
52-Week High Breakout,Axis Bank,2018-01-22,2018-02-02,608.56,559.45,72,-3535.52,109.04,-3644.56,-8.32,84.1,2.5,15.34,6.57,0.4496,StopLoss,bull,11
52-Week High Breakout,Axis Bank,2018-08-09,2018-09-18,618.01,606.56,65,-744.15,103.83,-847.98,-2.11,79.6,2.36,15.34,6.03,0.4255,TrailingStop,bull,40
52-Week High Breakout,Axis Bank,2019-01-09,2019-05-07,666.82,737.48,59,4168.99,107.08,4061.91,10.32,82.85,2.46,15.34,5.9,0.4429,Signal,bull,118
52-Week High Breakout,Axis Bank,2019-05-20,2019-06-19,778.57,766.16,55,-682.51,109.79,-792.3,-1.85,84.96,2.52,15.34,6.42,0.4542,Signal,bull,30
52-Week High Breakout,Axis Bank,2021-09-01,2021-09-30,795.98,762.98,53,-1748.73,107.27,-1856.0,-4.4,82.62,2.45,15.34,6.33,0.4417,Signal,bull,29
52-Week High Breakout,Axis Bank,2021-10-18,2021-10-28,810.32,776.58,50,-1687.29,103.62,-1790.91,-4.42,79.35,2.36,15.34,6.08,0.4242,TrailingStop,bull,10
52-Week High Breakout,Axis Bank,2022-10-21,2023-01-24,898.47,907.34,43,381.46,101.58,279.88,0.72,77.65,2.31,15.34,5.8,0.4151,Signal,bull,95
52-Week High Breakout,Axis Bank,2023-09-28,2023-10-20,1029.74,978.27,38,-1955.93,100.26,-2056.19,-5.25,76.3,2.27,15.34,5.87,0.4079,Signal,bull,22
52-Week High Breakout,Axis Bank,2023-11-30,2024-01-24,1073.04,1034.46,35,-1350.22,97.39,-1447.61,-3.85,73.76,2.19,15.34,5.63,0.3943,TrailingStop,bull,55
52-Week High Breakout,Axis Bank,2024-06-03,2024-06-04,1222.52,1123.88,29,-2860.72,91.16,-2951.88,-8.33,68.05,2.02,15.34,5.32,0.3638,StopLoss,bull,1
52-Week High Breakout,Axis Bank,2024-06-27,2024-07-25,1287.5,1183.61,26,-2701.1,86.93,-2788.03,-8.33,64.25,1.91,15.34,5.02,0.3435,StopLoss,bull,28
52-Week High Breakout,Axis Bank,2025-10-23,2025-12-16,1259.43,1218.99,24,-970.54,81.5,-1052.04,-3.48,59.48,1.77,15.34,4.53,0.318,Signal,bull,54
52-Week High Breakout,Axis Bank,2026-01-06,2026-01-23,1294.45,1257.37,23,-852.75,80.61,-933.36,-3.13,58.69,1.74,15.34,4.47,0.3138,Signal,bull,17
52-Week High Breakout,Axis Bank,2026-01-27,2026-03-06,1316.46,1315.14,21,-27.63,76.74,-104.37,-0.38,55.26,1.64,15.34,4.15,0.2954,Signal,bull,38
52-Week High Breakout,BPCL,2007-11-15,2007-11-19,15.94,15.63,5958,-1842.26,224.52,-2066.78,-2.18,188.15,5.59,15.34,14.25,1.0058,TrailingStop,bull,4
52-Week High Breakout,BPCL,2007-12-26,2007-12-31,17.71,18.35,5253,3364.87,225.56,3139.31,3.37,189.44,5.63,15.34,13.96,1.0127,TrailingStop,bull,5
52-Week High Breakout,BPCL,2007-12-31,2008-01-08,19.58,18.72,4903,-4222.81,224.32,-4447.13,-4.63,187.8,5.58,15.34,14.4,1.004,TrailingStop,bull,8
52-Week High Breakout,BPCL,2009-05-21,2009-05-29,16.83,17.56,5454,4001.19,223.43,3777.76,4.12,187.56,5.57,15.34,13.77,1.0027,TrailingStop,bull,8
52-Week High Breakout,BPCL,2009-07-30,2009-08-04,18.42,17.23,5178,-6145.05,220.9,-6365.95,-6.67,184.6,5.48,15.34,14.31,0.9869,TrailingStop,bull,5
52-Week High Breakout,BPCL,2009-08-04,2009-08-11,18.46,18.51,4840,270.1,214.12,55.98,0.06,178.93,5.31,15.34,13.4,0.9565,TrailingStop,bull,7
52-Week High Breakout,BPCL,2009-09-02,2009-09-17,20.74,20.73,4310,-10.04,213.93,-223.97,-0.25,178.74,5.31,15.34,13.41,0.9555,TrailingStop,bull,15
52-Week High Breakout,BPCL,2009-12-01,2010-01-20,23.23,22.68,3838,-2112.84,211.26,-2324.1,-2.61,176.2,5.23,15.34,13.37,0.942,TrailingStop,bull,50
52-Week High Breakout,BPCL,2010-06-30,2010-07-16,25.42,24.79,3420,-2149.69,206.31,-2356.0,-2.71,171.74,5.1,15.34,13.04,0.9181,TrailingStop,bull,16
52-Week High Breakout,BPCL,2010-08-23,2010-08-31,29.77,28.97,2846,-2271.3,201.24,-2472.54,-2.92,167.17,4.96,15.34,12.71,0.8937,TrailingStop,bull,8
52-Week High Breakout,BPCL,2012-03-30,2012-04-26,27.94,26.35,2948,-4694.28,193.49,-4887.77,-5.93,160.03,4.75,15.34,12.35,0.8555,Signal,bull,27
52-Week High Breakout,BPCL,2012-05-14,2012-05-30,28.48,27.62,2729,-2345.62,185.62,-2531.24,-3.26,153.11,4.55,15.34,11.66,0.8185,TrailingStop,bull,16
52-Week High Breakout,BPCL,2012-07-11,2012-07-26,30.99,29.13,2430,-4537.05,177.99,-4715.04,-6.26,146.09,4.34,15.34,11.3,0.781,Signal,bull,15
52-Week High Breakout,BPCL,2013-01-17,2013-02-08,32.06,32.67,2210,1349.66,174.18,1175.48,1.66,143.06,4.25,15.34,10.63,0.7648,TrailingStop,bull,22
52-Week High Breakout,BPCL,2014-03-07,2014-04-30,35.17,37.35,2046,4465.48,179.87,4285.61,5.96,148.39,4.41,15.34,10.79,0.7933,TrailingStop,bull,54
52-Week High Breakout,BPCL,2014-05-16,2014-05-30,46.46,44.56,1636,-3101.73,181.02,-3282.75,-4.32,148.92,4.42,15.34,11.4,0.7961,TrailingStop,bull,14
52-Week High Breakout,BPCL,2014-06-05,2014-06-13,52.13,47.92,1398,-5880.25,171.18,-6051.43,-8.3,139.87,4.15,15.34,10.93,0.7477,StopLoss,bull,8
52-Week High Breakout,BPCL,2014-08-18,2014-09-17,54.57,54.82,1230,302.48,164.81,137.67,0.21,134.55,4.0,15.34,10.07,0.7193,TrailingStop,bull,30
52-Week High Breakout,BPCL,2014-11-05,2014-12-03,63.85,60.87,1054,-3136.63,161.62,-3298.25,-4.9,131.45,3.9,15.34,10.09,0.7027,TrailingStop,bull,28
52-Week High Breakout,BPCL,2015-03-02,2015-03-23,67.23,61.8,954,-5175.02,152.49,-5327.51,-8.31,123.09,3.66,15.34,9.62,0.6581,StopLoss,bull,21
52-Week High Breakout,BPCL,2015-03-31,2015-04-27,69.93,64.28,845,-4767.8,141.7,-4909.5,-8.31,113.41,3.37,15.34,8.86,0.6063,StopLoss,bull,27
52-Week High Breakout,BPCL,2015-05-29,2015-08-12,73.32,76.53,742,2384.51,138.7,2245.81,4.13,111.19,3.3,15.34,8.16,0.5944,TrailingStop,bull,75
52-Week High Breakout,BPCL,2016-05-27,2016-09-12,91.26,103.5,619,7573.59,148.72,7424.87,13.14,120.56,3.58,15.34,8.47,0.6445,Signal,bull,108
52-Week High Breakout,BPCL,2017-01-25,2017-03-02,130.2,119.7,488,-5127.03,151.22,-5278.25,-8.31,121.95,3.62,15.34,9.53,0.652,StopLoss,bull,36
52-Week High Breakout,BPCL,2017-04-10,2017-06-08,134.3,135.61,436,571.04,146.05,424.99,0.73,117.68,3.5,15.34,8.78,0.6291,Signal,bull,59
52-Week High Breakout,BPCL,2017-08-04,2017-08-10,149.19,137.15,395,-4755.09,141.36,-4896.45,-8.31,113.11,3.36,15.34,8.84,0.6047,StopLoss,bull,6
52-Week High Breakout,BPCL,2019-05-31,2019-06-11,128.26,118.79,423,-4002.4,131.75,-4134.15,-7.62,104.5,3.1,15.34,8.14,0.5587,TrailingStop,bull,11
52-Week High Breakout,BPCL,2019-09-13,2019-09-17,131.07,120.49,384,-4061.17,122.97,-4184.14,-8.31,96.6,2.87,15.34,7.55,0.5164,StopLoss,sideways,4
52-Week High Breakout,BPCL,2019-09-23,2019-10-07,144.64,157.2,321,4032.75,122.69,3910.06,8.42,96.89,2.88,15.34,6.96,0.518,TrailingStop,bull,14
52-Week High Breakout,BPCL,2019-11-20,2019-11-26,174.72,160.62,287,-4046.08,122.57,-4168.65,-8.31,96.24,2.86,15.34,7.52,0.5145,StopLoss,bull,6
52-Week High Breakout,BPCL,2021-02-25,2021-03-17,162.4,152.61,284,-2780.33,114.94,-2895.27,-6.28,89.46,2.66,15.34,6.92,0.4783,TrailingStop,bull,20
52-Week High Breakout,BPCL,2021-09-13,2021-10-27,177.32,172.53,245,-1173.56,110.66,-1284.22,-2.96,85.71,2.55,15.34,6.52,0.4582,Signal,bull,44
52-Week High Breakout,BPCL,2023-06-15,2023-06-23,159.64,151.36,264,-2186.7,106.72,-2293.42,-5.44,82.1,2.44,15.34,6.32,0.4389,Signal,bull,8
52-Week High Breakout,BPCL,2023-07-05,2023-08-02,162.86,155.36,246,-1846.85,102.45,-1949.3,-4.87,78.28,2.32,15.34,6.01,0.4185,Signal,bull,28
52-Week High Breakout,BPCL,2023-11-16,2024-02-22,169.83,275.96,225,23878.31,124.99,23753.32,62.16,100.3,2.98,15.34,5.73,0.5362,TrailingStop,bull,98
52-Week High Breakout,BPCL,2024-06-03,2024-06-04,297.2,273.22,204,-4892.18,145.0,-5037.18,-8.31,116.37,3.46,15.34,9.09,0.6221,StopLoss,bull,1
52-Week High Breakout,BPCL,2024-07-30,2024-09-19,310.7,304.03,180,-1200.6,138.37,-1338.97,-2.39,110.65,3.29,15.34,8.39,0.5915,TrailingStop,bull,51
52-Week High Breakout,BPCL,2024-09-27,2024-10-04,338.24,310.95,161,-4394.1,131.8,-4525.9,-8.31,104.52,3.1,15.34,8.17,0.5588,StopLoss,bull,7
52-Week High Breakout,BPCL,2025-10-30,2026-01-08,340.87,344.65,147,555.65,127.26,428.39,0.85,100.77,2.99,15.34,7.52,0.5387,Signal,bull,70
52-Week High Breakout,Bajaj Auto,2005-08-02,2005-08-12,229.84,218.05,413,-4871.63,221.23,-5092.86,-5.37,184.98,5.49,15.34,14.24,0.9889,TrailingStop,bull,10
52-Week High Breakout,Bajaj Auto,2005-09-30,2005-10-28,265.44,258.45,339,-2370.31,212.84,-2583.15,-2.87,177.6,5.27,15.34,13.5,0.9494,TrailingStop,bull,28
52-Week High Breakout,Bajaj Auto,2005-11-18,2006-01-12,313.49,312.77,279,-200.95,209.48,-410.43,-0.47,174.73,5.19,15.34,13.12,0.9341,Signal,bull,55
52-Week High Breakout,Bajaj Auto,2006-01-25,2006-05-16,336.25,457.79,259,31478.21,241.47,31236.74,35.87,205.66,6.11,15.34,13.06,1.0994,TrailingStop,bull,111
52-Week High Breakout,Bajaj Auto,2006-05-17,2006-05-18,512.18,470.85,228,-9422.73,265.07,-9687.8,-8.3,224.13,6.66,15.34,17.52,1.1982,StopLoss,bull,1
52-Week High Breakout,Bajaj Auto,2009-05-29,2009-06-01,337.88,326.34,319,-3683.95,251.03,-3934.98,-3.65,211.89,6.29,15.34,16.17,1.1327,TrailingStop,bull,3
52-Week High Breakout,Bajaj Auto,2009-07-16,2009-08-07,383.17,407.78,271,6668.43,252.99,6415.44,6.18,214.35,6.37,15.34,15.58,1.1459,TrailingStop,bull,22
52-Week High Breakout,Bajaj Auto,2009-09-22,2009-09-29,496.27,456.23,221,-8849.73,249.88,-9099.61,-8.3,210.5,6.25,15.34,16.45,1.1253,StopLoss,bull,7
52-Week High Breakout,Bajaj Auto,2009-10-09,2009-10-16,530.89,499.96,191,-5906.73,234.54,-6141.27,-6.06,196.89,5.85,15.34,15.21,1.0526,TrailingStop,bull,7
52-Week High Breakout,Bajaj Auto,2009-12-01,2010-02-04,547.02,561.7,174,2555.02,229.49,2325.53,2.44,192.92,5.73,15.34,14.28,1.0313,Signal,bull,65
52-Week High Breakout,Bajaj Auto,2010-03-02,2010-05-25,617.34,667.64,158,7947.41,240.31,7707.1,7.9,203.03,6.03,15.34,14.63,1.0854,TrailingStop,bull,84
52-Week High Breakout,Bajaj Auto,2010-06-29,2010-12-09,829.33,1039.97,126,26541.56,275.04,26266.52,25.14,235.53,7.0,15.34,15.67,1.2592,Signal,bull,163
52-Week High Breakout,Bajaj Auto,2012-09-20,2012-10-05,1288.05,1184.11,101,-10497.18,293.54,-10790.72,-8.29,249.69,7.42,15.34,19.51,1.3348,StopLoss,bull,15
52-Week High Breakout,Bajaj Auto,2012-11-02,2013-01-24,1365.16,1441.66,87,6655.51,286.15,6369.36,5.36,244.19,7.25,15.34,17.82,1.3055,TrailingStop,bull,83
52-Week High Breakout,Bajaj Auto,2014-06-09,2014-07-17,1593.0,1573.65,79,-1528.84,293.4,-1822.24,-1.45,250.17,7.43,15.34,18.88,1.3374,TrailingStop,bull,38
52-Week High Breakout,Bajaj Auto,2014-11-14,2014-12-12,1997.39,1896.49,62,-6256.23,284.04,-6540.27,-5.28,241.42,7.17,15.34,18.58,1.2906,Signal,bull,28
52-Week High Breakout,Bajaj Auto,2016-04-13,2016-05-23,2027.48,1899.41,58,-7427.68,268.95,-7696.63,-6.55,227.76,6.76,15.34,17.64,1.2176,Signal,bull,40
52-Week High Breakout,Bajaj Auto,2016-05-31,2016-09-29,2055.62,2236.63,53,9593.7,267.37,9326.33,8.56,227.49,6.76,15.34,16.34,1.2162,Signal,bull,121
52-Week High Breakout,Bajaj Auto,2017-09-18,2017-12-04,2517.73,2564.36,47,2191.48,280.56,1910.92,1.61,238.86,7.09,15.34,17.75,1.2769,Signal,bull,77
52-Week High Breakout,Bajaj Auto,2018-02-01,2018-02-02,2738.86,2598.51,44,-6175.27,276.73,-6452.0,-5.35,234.84,6.97,15.34,18.08,1.2555,Signal,bull,1
52-Week High Breakout,Bajaj Auto,2019-10-23,2019-12-31,2648.14,2664.19,43,690.07,269.08,420.99,0.37,228.43,6.78,15.34,17.08,1.2212,Signal,bull,69
52-Week High Breakout,Bajaj Auto,2020-02-03,2020-02-04,2750.17,2645.62,42,-4391.04,267.46,-4658.5,-4.03,226.62,6.73,15.34,17.33,1.2115,Signal,bull,1
52-Week High Breakout,Bajaj Auto,2020-11-27,2021-02-23,2776.6,3430.85,40,26170.09,289.25,25880.84,23.3,248.3,7.37,15.34,16.66,1.3274,TrailingStop,bull,88
52-Week High Breakout,Bajaj Auto,2023-04-11,2023-08-07,3923.3,4515.69,34,20141.31,332.62,19808.69,14.85,286.93,8.52,15.34,20.01,1.5339,Signal,bull,118
52-Week High Breakout,Bajaj Auto,2023-09-15,2024-03-15,4965.83,7853.94,31,89531.38,450.17,89081.21,57.87,397.41,11.8,15.34,23.09,2.1246,TrailingStop,bull,182
52-Week High Breakout,Bajaj Auto,2024-03-27,2024-05-07,8868.42,8390.98,26,-12413.47,514.85,-12928.32,-5.61,448.74,13.33,15.34,34.59,2.399,Signal,bull,41
52-Week High Breakout,Bajaj Auto,2024-08-23,2024-10-15,10154.3,11206.83,22,23155.51,535.73,22619.78,10.13,469.94,13.96,15.34,33.51,2.5123,TrailingStop,bull,53
52-Week High Breakout,Bajaj Auto,2026-01-06,2026-03-09,9665.83,9378.31,25,-7188.05,544.85,-7732.9,-3.2,476.1,14.14,15.34,36.25,2.5452,Signal,bull,62
52-Week High Breakout,Bajaj Finance,2007-05-14,2007-05-15,4.0,3.99,23775,-207.22,226.22,-433.44,-0.46,189.79,5.64,15.34,14.25,1.0146,TrailingStop,bull,1
52-Week High Breakout,Bajaj Finance,2007-05-15,2007-05-17,4.32,3.97,21888,-7632.24,217.61,-7849.85,-8.3,181.54,5.39,15.34,14.19,0.9705,StopLoss,bull,2
52-Week High Breakout,Bajaj Finance,2008-01-08,2008-01-10,4.42,4.2,19718,-4291.14,204.5,-4495.64,-5.16,169.97,5.05,15.34,13.07,0.9086,TrailingStop,sideways,2
52-Week High Breakout,Bajaj Finance,2009-07-15,2009-07-16,1.57,1.53,52658,-2382.15,196.99,-2579.14,-3.11,163.34,4.85,15.34,12.43,0.8732,TrailingStop,bull,1
52-Week High Breakout,Bajaj Finance,2009-07-27,2009-08-03,1.68,1.7,47965,1083.17,195.14,888.03,1.1,161.9,4.81,15.34,12.06,0.8655,TrailingStop,bull,7
52-Week High Breakout,Bajaj Finance,2009-08-03,2009-08-07,1.86,1.78,43600,-3542.72,192.22,-3734.94,-4.6,158.96,4.72,15.34,12.19,0.8498,TrailingStop,bull,4
52-Week High Breakout,Bajaj Finance,2009-09-01,2009-09-02,1.96,1.91,39550,-2031.42,185.9,-2217.32,-2.85,153.38,4.56,15.34,11.66,0.82,TrailingStop,bull,1
52-Week High Breakout,Bajaj Finance,2009-09-03,2009-09-10,1.98,1.82,38246,-6100.01,177.01,-6277.02,-8.3,145.1,4.31,15.34,11.34,0.7757,StopLoss,bull,7
52-Week High Breakout,Bajaj Finance,2009-09-17,2009-09-23,2.05,1.95,34013,-3475.04,166.47,-3641.51,-5.23,135.79,4.03,15.34,10.45,0.7259,TrailingStop,bull,6
52-Week High Breakout,Bajaj Finance,2009-10-01,2009-10-05,2.53,2.32,26167,-5339.66,156.85,-5496.51,-8.31,127.01,3.77,15.34,9.93,0.679,StopLoss,bull,4
52-Week High Breakout,Bajaj Finance,2009-10-14,2009-10-15,2.87,2.64,21213,-4918.21,145.69,-5063.9,-8.31,116.99,3.47,15.34,9.14,0.6254,StopLoss,bull,1
52-Week High Breakout,Bajaj Finance,2009-12-31,2010-01-12,2.91,3.0,19270,1594.45,141.75,1452.7,2.59,113.88,3.38,15.34,8.42,0.6088,TrailingStop,bull,12
